fecha	anio	mes	dia	Hs_P2
35345	1996	10	07	1.70
35345.25	1996	10	07	0.90
35345.5	1996	10	07	0.37
35345.75	1996	10	07	0.72
35346	1996	10	08	1.15
35346.25	1996	10	08	1.20
35346.5	1996	10	08	1.33
35346.75	1996	10	08	1.16
35347	1996	10	09	0.56
35347.25	1996	10	09	0.73
35347.5	1996	10	09	0.91
35347.75	1996	10	09	0.46
35348	1996	10	10	0.73
35348.25	1996	10	10	0.53
35348.5	1996	10	10	0.47
35348.75	1996	10	10	0.47
35349	1996	10	11	0.82
35349.25	1996	10	11	1.14
35349.5	1996	10	11	1.09
35349.75	1996	10	11	0.99
35350	1996	10	12	1.00
35350.25	1996	10	12	0.59
35350.5	1996	10	12	0.80
35350.75	1996	10	12	0.74
35351	1996	10	13	1.61
35351.25	1996	10	13	1.48
35351.5	1996	10	13	1.09
35351.75	1996	10	13	0.90
35352	1996	10	14	0.70
35352.25	1996	10	14	0.93
35352.5	1996	10	14	0.37
35352.75	1996	10	14	0.73
35353	1996	10	15	0.49
35353.25	1996	10	15	0.49
35353.5	1996	10	15	0.79
35353.75	1996	10	15	0.52
35354	1996	10	16	0.56
35354.25	1996	10	16	0.72
35354.5	1996	10	16	0.38
35354.75	1996	10	16	0.88
35355	1996	10	17	0.86
35355.25	1996	10	17	0.93
35355.5	1996	10	17	0.63
35355.75	1996	10	17	0.37
35356	1996	10	18	0.48
35356.25	1996	10	18	0.90
35356.5	1996	10	18	1.60
35356.75	1996	10	18	1.44
35357	1996	10	19	1.83
35357.25	1996	10	19	1.66
35357.5	1996	10	19	1.70
35357.75	1996	10	19	1.27
35358	1996	10	20	1.36
35358.25	1996	10	20	1.13
35358.5	1996	10	20	1.02
35358.75	1996	10	20	0.18
35359	1996	10	21	0.18
35359.25	1996	10	21	0.73
35359.5	1996	10	21	0.91
35359.75	1996	10	21	0.80
35360	1996	10	22	0.73
35360.25	1996	10	22	0.51
35360.5	1996	10	22	0.47
35360.75	1996	10	22	0.49
35361	1996	10	23	0.01
35361.25	1996	10	23	0.06
35361.5	1996	10	23	0.54
35361.75	1996	10	23	0.40
35362	1996	10	24	0.56
35362.25	1996	10	24	0.60
35362.5	1996	10	24	0.75
35362.75	1996	10	24	0.67
35363	1996	10	25	0.55
35363.25	1996	10	25	0.63
35363.5	1996	10	25	0.81
35363.75	1996	10	25	0.73
35364	1996	10	26	0.04
35364.25	1996	10	26	0.54
35364.5	1996	10	26	0.73
35364.75	1996	10	26	0.69
35365	1996	10	27	0.52
35365.25	1996	10	27	0.47
35365.5	1996	10	27	0.47
35365.75	1996	10	27	0.63
35366	1996	10	28	0.59
35366.25	1996	10	28	0.63
35366.5	1996	10	28	0.67
35366.75	1996	10	28	0.69
35367	1996	10	29	0.74
35367.25	1996	10	29	0.70
35367.5	1996	10	29	0.70
35367.75	1996	10	29	0.69
35368	1996	10	30	0.67
35368.25	1996	10	30	0.64
35368.5	1996	10	30	0.61
35368.75	1996	10	30	0.62
35369	1996	10	31	0.84
35369.25	1996	10	31	1.24
35369.5	1996	10	31	1.34
35369.75	1996	10	31	1.17
35370	1996	11	01	1.13
35370.25	1996	11	01	1.06
35370.5	1996	11	01	1.03
35370.75	1996	11	01	0.90
35371	1996	11	02	0.59
35371.25	1996	11	02	0.98
35371.5	1996	11	02	0.93
35371.75	1996	11	02	0.25
35372	1996	11	03	0.34
35372.25	1996	11	03	0.82
35372.5	1996	11	03	0.44
35372.75	1996	11	03	0.76
35373	1996	11	04	0.84
35373.25	1996	11	04	1.14
35373.5	1996	11	04	1.34
35373.75	1996	11	04	1.12
35374	1996	11	05	1.03
35374.25	1996	11	05	1.05
35374.5	1996	11	05	0.85
35374.75	1996	11	05	0.43
35375	1996	11	06	0.58
35375.25	1996	11	06	0.90
35375.5	1996	11	06	0.66
35375.75	1996	11	06	0.58
35376	1996	11	07	0.63
35376.25	1996	11	07	1.29
35376.5	1996	11	07	0.84
35376.75	1996	11	07	0.57
35377	1996	11	08	0.72
35377.25	1996	11	08	0.91
35377.5	1996	11	08	0.77
35377.75	1996	11	08	0.77
35378	1996	11	09	0.54
35378.25	1996	11	09	0.58
35378.5	1996	11	09	0.73
35378.75	1996	11	09	0.63
35379	1996	11	10	0.50
35379.25	1996	11	10	0.77
35379.5	1996	11	10	0.98
35379.75	1996	11	10	1.02
35380	1996	11	11	2.01
35380.25	1996	11	11	1.76
35380.5	1996	11	11	1.75
35380.75	1996	11	11	2.07
35381	1996	11	12	1.38
35381.25	1996	11	12	1.08
35381.5	1996	11	12	1.29
35381.75	1996	11	12	1.43
35382	1996	11	13	0.56
35382.25	1996	11	13	1.09
35382.5	1996	11	13	0.93
35382.75	1996	11	13	1.67
35383	1996	11	14	1.76
35383.25	1996	11	14	1.80
35383.5	1996	11	14	1.56
35383.75	1996	11	14	0.71
35384	1996	11	15	0.56
35384.25	1996	11	15	0.92
35384.5	1996	11	15	0.27
35384.75	1996	11	15	0.78
35385	1996	11	16	0.68
35385.25	1996	11	16	0.45
35385.5	1996	11	16	0.24
35385.75	1996	11	16	0.47
35386	1996	11	17	0.71
35386.25	1996	11	17	0.48
35386.5	1996	11	17	0.45
35386.75	1996	11	17	1.18
35387	1996	11	18	0.94
35387.25	1996	11	18	1.48
35387.5	1996	11	18	0.69
35387.75	1996	11	18	0.82
35388	1996	11	19	0.96
35388.25	1996	11	19	0.83
35388.5	1996	11	19	0.80
35388.75	1996	11	19	0.60
35389	1996	11	20	0.41
35389.25	1996	11	20	0.76
35389.5	1996	11	20	0.74
35389.75	1996	11	20	1.05
35390	1996	11	21	0.49
35390.25	1996	11	21	0.72
35390.5	1996	11	21	0.77
35390.75	1996	11	21	0.59
35391	1996	11	22	0.71
35391.25	1996	11	22	0.76
35391.5	1996	11	22	0.67
35391.75	1996	11	22	0.91
35392	1996	11	23	0.56
35392.25	1996	11	23	0.47
35392.5	1996	11	23	0.94
35392.75	1996	11	23	1.91
35393	1996	11	24	1.31
35393.25	1996	11	24	1.23
35393.5	1996	11	24	1.09
35393.75	1996	11	24	0.83
35394	1996	11	25	0.71
35394.25	1996	11	25	0.75
35394.5	1996	11	25	0.73
35394.75	1996	11	25	0.92
35395	1996	11	26	0.34
35395.25	1996	11	26	0.29
35395.5	1996	11	26	0.42
35395.75	1996	11	26	0.36
35396	1996	11	27	0.57
35396.25	1996	11	27	0.40
35396.5	1996	11	27	0.25
35396.75	1996	11	27	0.60
35397	1996	11	28	0.85
35397.25	1996	11	28	0.66
35397.5	1996	11	28	0.53
35397.75	1996	11	28	0.50
35398	1996	11	29	0.62
35398.25	1996	11	29	1.32
35398.5	1996	11	29	2.48
35398.75	1996	11	29	0.69
35399	1996	11	30	0.46
35399.25	1996	11	30	0.23
35399.5	1996	11	30	0.38
35399.75	1996	11	30	0.43
35400	1996	12	01	0.30
35400.25	1996	12	01	0.65
35400.5	1996	12	01	1.02
35400.75	1996	12	01	1.54
35401	1996	12	02	1.10
35401.25	1996	12	02	1.07
35401.5	1996	12	02	0.99
35401.75	1996	12	02	0.78
35402	1996	12	03	0.36
35402.25	1996	12	03	1.00
35402.5	1996	12	03	0.73
35402.75	1996	12	03	0.47
35403	1996	12	04	0.78
35403.25	1996	12	04	0.97
35403.5	1996	12	04	0.97
35403.75	1996	12	04	0.47
35404	1996	12	05	0.41
35404.25	1996	12	05	0.12
35404.5	1996	12	05	0.27
35404.75	1996	12	05	0.53
35405	1996	12	06	0.60
35405.25	1996	12	06	1.57
35405.5	1996	12	06	1.36
35405.75	1996	12	06	1.33
35406	1996	12	07	0.95
35406.25	1996	12	07	1.01
35406.5	1996	12	07	0.75
35406.75	1996	12	07	0.69
35407	1996	12	08	0.57
35407.25	1996	12	08	0.79
35407.5	1996	12	08	0.45
35407.75	1996	12	08	0.42
35408	1996	12	09	0.44
35408.25	1996	12	09	0.36
35408.5	1996	12	09	0.62
35408.75	1996	12	09	0.72
35409	1996	12	10	0.92
35409.25	1996	12	10	1.06
35409.5	1996	12	10	1.26
35409.75	1996	12	10	0.82
35410	1996	12	11	0.94
35410.25	1996	12	11	0.66
35410.5	1996	12	11	0.82
35410.75	1996	12	11	0.64
35411	1996	12	12	0.64
35411.25	1996	12	12	0.75
35411.5	1996	12	12	0.63
35411.75	1996	12	12	0.67
35412	1996	12	13	0.58
35412.25	1996	12	13	0.60
35412.5	1996	12	13	0.54
35412.75	1996	12	13	0.02
35413	1996	12	14	0.36
35413.25	1996	12	14	0.29
35413.5	1996	12	14	0.26
35413.75	1996	12	14	0.79
35414	1996	12	15	1.39
35414.25	1996	12	15	1.27
35414.5	1996	12	15	1.14
35414.75	1996	12	15	1.37
35415	1996	12	16	1.67
35415.25	1996	12	16	2.07
35415.5	1996	12	16	1.32
35415.75	1996	12	16	1.80
35416	1996	12	17	0.82
35416.25	1996	12	17	0.19
35416.5	1996	12	17	0.37
35416.75	1996	12	17	0.76
35417	1996	12	18	0.60
35417.25	1996	12	18	0.51
35417.5	1996	12	18	0.88
35417.75	1996	12	18	0.75
35418	1996	12	19	0.23
35418.25	1996	12	19	0.61
35418.5	1996	12	19	0.28
35418.75	1996	12	19	0.56
35419	1996	12	20	1.36
35419.25	1996	12	20	2.21
35419.5	1996	12	20	0.48
35419.75	1996	12	20	0.76
35420	1996	12	21	0.17
35420.25	1996	12	21	1.21
35420.5	1996	12	21	0.87
35420.75	1996	12	21	0.87
35421	1996	12	22	1.65
35421.25	1996	12	22	1.61
35421.5	1996	12	22	1.14
35421.75	1996	12	22	0.86
35422	1996	12	23	0.51
35422.25	1996	12	23	0.86
35422.5	1996	12	23	0.51
35422.75	1996	12	23	0.35
35423	1996	12	24	0.82
35423.25	1996	12	24	1.00
35423.5	1996	12	24	1.07
35423.75	1996	12	24	1.31
35424	1996	12	25	0.97
35424.25	1996	12	25	1.24
35424.5	1996	12	25	0.81
35424.75	1996	12	25	0.95
35425	1996	12	26	1.36
35425.25	1996	12	26	1.64
35425.5	1996	12	26	1.40
35425.75	1996	12	26	1.25
35426	1996	12	27	0.69
35426.25	1996	12	27	0.57
35426.5	1996	12	27	0.55
35426.75	1996	12	27	0.35
35427	1996	12	28	0.45
35427.25	1996	12	28	0.35
35427.5	1996	12	28	0.52
35427.75	1996	12	28	1.33
35428	1996	12	29	0.52
35428.25	1996	12	29	0.36
35428.5	1996	12	29	0.39
35428.75	1996	12	29	0.63
35429	1996	12	30	0.80
35429.25	1996	12	30	1.25
35429.5	1996	12	30	1.04
35429.75	1996	12	30	0.60
35430	1996	12	31	0.96
35430.25	1996	12	31	0.95
35430.5	1996	12	31	0.67
35430.75	1996	12	31	0.65
35431	1997	01	01	0.75
35431.25	1997	01	01	0.41
35431.5	1997	01	01	0.52
35431.75	1997	01	01	0.69
35432	1997	01	02	0.62
35432.25	1997	01	02	0.56
35432.5	1997	01	02	0.84
35432.75	1997	01	02	1.78
35433	1997	01	03	0.42
35433.25	1997	01	03	0.59
35433.5	1997	01	03	1.39
35433.75	1997	01	03	1.46
35434	1997	01	04	1.57
35434.25	1997	01	04	0.87
35434.5	1997	01	04	0.89
35434.75	1997	01	04	0.61
35435	1997	01	05	0.59
35435.25	1997	01	05	0.58
35435.5	1997	01	05	1.51
35435.75	1997	01	05	2.29
35436	1997	01	06	1.43
35436.25	1997	01	06	0.81
35436.5	1997	01	06	0.49
35436.75	1997	01	06	0.43
35437	1997	01	07	0.18
35437.25	1997	01	07	1.13
35437.5	1997	01	07	1.02
35437.75	1997	01	07	0.31
35438	1997	01	08	0.93
35438.25	1997	01	08	1.09
35438.5	1997	01	08	1.24
35438.75	1997	01	08	1.43
35439	1997	01	09	1.09
35439.25	1997	01	09	0.62
35439.5	1997	01	09	0.22
35439.75	1997	01	09	0.64
35440	1997	01	10	1.12
35440.25	1997	01	10	1.05
35440.5	1997	01	10	1.04
35440.75	1997	01	10	0.65
35441	1997	01	11	0.24
35441.25	1997	01	11	0.47
35441.5	1997	01	11	0.55
35441.75	1997	01	11	0.70
35442	1997	01	12	0.85
35442.25	1997	01	12	0.80
35442.5	1997	01	12	0.48
35442.75	1997	01	12	0.49
35443	1997	01	13	0.45
35443.25	1997	01	13	0.71
35443.5	1997	01	13	0.66
35443.75	1997	01	13	1.83
35444	1997	01	14	1.92
35444.25	1997	01	14	1.52
35444.5	1997	01	14	1.58
35444.75	1997	01	14	0.44
35445	1997	01	15	0.75
35445.25	1997	01	15	0.72
35445.5	1997	01	15	0.88
35445.75	1997	01	15	0.73
35446	1997	01	16	1.01
35446.25	1997	01	16	1.46
35446.5	1997	01	16	0.81
35446.75	1997	01	16	0.35
35447	1997	01	17	0.39
35447.25	1997	01	17	0.50
35447.5	1997	01	17	0.79
35447.75	1997	01	17	0.76
35448	1997	01	18	0.66
35448.25	1997	01	18	0.62
35448.5	1997	01	18	0.64
35448.75	1997	01	18	0.60
35449	1997	01	19	0.56
35449.25	1997	01	19	0.58
35449.5	1997	01	19	0.67
35449.75	1997	01	19	0.64
35450	1997	01	20	0.61
35450.25	1997	01	20	0.51
35450.5	1997	01	20	0.50
35450.75	1997	01	20	0.51
35451	1997	01	21	0.41
35451.25	1997	01	21	0.78
35451.5	1997	01	21	0.72
35451.75	1997	01	21	0.74
35452	1997	01	22	0.80
35452.25	1997	01	22	0.80
35452.5	1997	01	22	0.70
35452.75	1997	01	22	1.22
35453	1997	01	23	0.74
35453.25	1997	01	23	0.75
35453.5	1997	01	23	0.72
35453.75	1997	01	23	0.75
35454	1997	01	24	0.87
35454.25	1997	01	24	1.02
35454.5	1997	01	24	1.25
35454.75	1997	01	24	0.75
35455	1997	01	25	0.50
35455.25	1997	01	25	0.84
35455.5	1997	01	25	0.75
35455.75	1997	01	25	0.91
35456	1997	01	26	0.42
35456.25	1997	01	26	0.78
35456.5	1997	01	26	0.70
35456.75	1997	01	26	1.24
35457	1997	01	27	1.23
35457.25	1997	01	27	0.64
35457.5	1997	01	27	0.84
35457.75	1997	01	27	0.78
35458	1997	01	28	1.07
35458.25	1997	01	28	0.65
35458.5	1997	01	28	0.55
35458.75	1997	01	28	0.66
35459	1997	01	29	0.70
35459.25	1997	01	29	0.53
35459.5	1997	01	29	0.57
35459.75	1997	01	29	0.30
35460	1997	01	30	0.46
35460.25	1997	01	30	1.38
35460.5	1997	01	30	1.09
35460.75	1997	01	30	0.76
35461	1997	01	31	0.60
35461.25	1997	01	31	1.02
35461.5	1997	01	31	1.31
35461.75	1997	01	31	1.39
35462	1997	02	01	1.36
35462.25	1997	02	01	1.45
35462.5	1997	02	01	1.71
35462.75	1997	02	01	1.55
35463	1997	02	02	1.44
35463.25	1997	02	02	1.66
35463.5	1997	02	02	1.76
35463.75	1997	02	02	1.62
35464	1997	02	03	1.28
35464.25	1997	02	03	1.53
35464.5	1997	02	03	2.67
35464.75	1997	02	03	3.20
35465	1997	02	04	3.95
35465.25	1997	02	04	3.66
35465.5	1997	02	04	2.86
35465.75	1997	02	04	2.30
35466	1997	02	05	1.90
35466.25	1997	02	05	1.66
35466.5	1997	02	05	1.60
35466.75	1997	02	05	1.23
35467	1997	02	06	0.96
35467.25	1997	02	06	0.76
35467.5	1997	02	06	0.69
35467.75	1997	02	06	0.81
35468	1997	02	07	0.55
35468.25	1997	02	07	0.48
35468.5	1997	02	07	0.61
35468.75	1997	02	07	0.56
35469	1997	02	08	0.61
35469.25	1997	02	08	0.72
35469.5	1997	02	08	0.80
35469.75	1997	02	08	0.66
35470	1997	02	09	1.42
35470.25	1997	02	09	1.06
35470.5	1997	02	09	1.67
35470.75	1997	02	09	2.55
35471	1997	02	10	2.02
35471.25	1997	02	10	1.58
35471.5	1997	02	10	1.86
35471.75	1997	02	10	1.18
35472	1997	02	11	1.09
35472.25	1997	02	11	0.92
35472.5	1997	02	11	1.06
35472.75	1997	02	11	1.42
35473	1997	02	12	1.20
35473.25	1997	02	12	1.28
35473.5	1997	02	12	1.21
35473.75	1997	02	12	1.14
35474	1997	02	13	1.10
35474.25	1997	02	13	1.06
35474.5	1997	02	13	0.99
35474.75	1997	02	13	0.92
35475	1997	02	14	0.91
35475.25	1997	02	14	0.84
35475.5	1997	02	14	0.77
35475.75	1997	02	14	0.82
35476	1997	02	15	0.26
35476.25	1997	02	15	0.31
35476.5	1997	02	15	0.77
35476.75	1997	02	15	0.66
35477	1997	02	16	0.53
35477.25	1997	02	16	0.98
35477.5	1997	02	16	1.43
35477.75	1997	02	16	1.33
35478	1997	02	17	1.60
35478.25	1997	02	17	1.56
35478.5	1997	02	17	1.64
35478.75	1997	02	17	1.55
35479	1997	02	18	1.40
35479.25	1997	02	18	1.13
35479.5	1997	02	18	1.33
35479.75	1997	02	18	0.95
35480	1997	02	19	0.16
35480.25	1997	02	19	0.89
35480.5	1997	02	19	0.99
35480.75	1997	02	19	0.35
35481	1997	02	20	0.49
35481.25	1997	02	20	0.90
35481.5	1997	02	20	0.73
35481.75	1997	02	20	0.53
35482	1997	02	21	0.64
35482.25	1997	02	21	1.27
35482.5	1997	02	21	1.43
35482.75	1997	02	21	0.87
35483	1997	02	22	0.97
35483.25	1997	02	22	2.42
35483.5	1997	02	22	1.24
35483.75	1997	02	22	0.50
35484	1997	02	23	0.71
35484.25	1997	02	23	1.71
35484.5	1997	02	23	0.58
35484.75	1997	02	23	0.39
35485	1997	02	24	0.35
35485.25	1997	02	24	0.77
35485.5	1997	02	24	0.64
35485.75	1997	02	24	0.55
35486	1997	02	25	0.69
35486.25	1997	02	25	1.06
35486.5	1997	02	25	1.14
35486.75	1997	02	25	0.93
35487	1997	02	26	0.68
35487.25	1997	02	26	0.67
35487.5	1997	02	26	0.59
35487.75	1997	02	26	0.55
35488	1997	02	27	0.30
35488.25	1997	02	27	0.25
35488.5	1997	02	27	0.55
35488.75	1997	02	27	0.54
35489	1997	02	28	0.56
35489.25	1997	02	28	0.56
35489.5	1997	02	28	0.69
35489.75	1997	02	28	0.68
35490	1997	03	01	1.10
35490.25	1997	03	01	0.84
35490.5	1997	03	01	0.53
35490.75	1997	03	01	0.49
35491	1997	03	02	0.91
35491.25	1997	03	02	1.08
35491.5	1997	03	02	1.12
35491.75	1997	03	02	1.10
35492	1997	03	03	0.38
35492.25	1997	03	03	1.24
35492.5	1997	03	03	1.30
35492.75	1997	03	03	1.00
35493	1997	03	04	0.91
35493.25	1997	03	04	0.88
35493.5	1997	03	04	0.83
35493.75	1997	03	04	0.75
35494	1997	03	05	0.77
35494.25	1997	03	05	0.99
35494.5	1997	03	05	0.91
35494.75	1997	03	05	1.00
35495	1997	03	06	0.93
35495.25	1997	03	06	0.93
35495.5	1997	03	06	0.94
35495.75	1997	03	06	0.92
35496	1997	03	07	0.97
35496.25	1997	03	07	0.55
35496.5	1997	03	07	0.99
35496.75	1997	03	07	0.94
35497	1997	03	08	0.67
35497.25	1997	03	08	1.25
35497.5	1997	03	08	1.59
35497.75	1997	03	08	2.59
35498	1997	03	09	1.96
35498.25	1997	03	09	2.10
35498.5	1997	03	09	1.42
35498.75	1997	03	09	0.99
35499	1997	03	10	0.83
35499.25	1997	03	10	1.02
35499.5	1997	03	10	1.23
35499.75	1997	03	10	0.83
35500	1997	03	11	0.75
35500.25	1997	03	11	1.05
35500.5	1997	03	11	1.56
35500.75	1997	03	11	1.85
35501	1997	03	12	1.28
35501.25	1997	03	12	1.51
35501.5	1997	03	12	1.47
35501.75	1997	03	12	1.83
35502	1997	03	13	1.64
35502.25	1997	03	13	1.04
35502.5	1997	03	13	0.88
35502.75	1997	03	13	0.73
35503	1997	03	14	0.65
35503.25	1997	03	14	0.31
35503.5	1997	03	14	0.55
35503.75	1997	03	14	0.30
35504	1997	03	15	0.30
35504.25	1997	03	15	0.27
35504.5	1997	03	15	0.29
35504.75	1997	03	15	0.34
35505	1997	03	16	0.32
35505.25	1997	03	16	0.32
35505.5	1997	03	16	0.35
35505.75	1997	03	16	0.35
35506	1997	03	17	0.33
35506.25	1997	03	17	0.42
35506.5	1997	03	17	0.43
35506.75	1997	03	17	0.46
35507	1997	03	18	0.56
35507.25	1997	03	18	0.64
35507.5	1997	03	18	0.76
35507.75	1997	03	18	0.79
35508	1997	03	19	0.82
35508.25	1997	03	19	1.82
35508.5	1997	03	19	0.85
35508.75	1997	03	19	0.60
35509	1997	03	20	0.35
35509.25	1997	03	20	0.71
35509.5	1997	03	20	0.49
35509.75	1997	03	20	0.31
35510	1997	03	21	0.46
35510.25	1997	03	21	0.60
35510.5	1997	03	21	0.74
35510.75	1997	03	21	1.00
35511	1997	03	22	1.03
35511.25	1997	03	22	0.60
35511.5	1997	03	22	1.19
35511.75	1997	03	22	1.22
35512	1997	03	23	1.05
35512.25	1997	03	23	1.08
35512.5	1997	03	23	0.53
35512.75	1997	03	23	0.18
35513	1997	03	24	0.42
35513.25	1997	03	24	0.56
35513.5	1997	03	24	0.62
35513.75	1997	03	24	0.74
35514	1997	03	25	0.35
35514.25	1997	03	25	0.28
35514.5	1997	03	25	0.48
35514.75	1997	03	25	0.78
35515	1997	03	26	0.67
35515.25	1997	03	26	0.91
35515.5	1997	03	26	1.08
35515.75	1997	03	26	1.01
35516	1997	03	27	0.98
35516.25	1997	03	27	0.91
35516.5	1997	03	27	0.82
35516.75	1997	03	27	0.66
35517	1997	03	28	1.01
35517.25	1997	03	28	1.37
35517.5	1997	03	28	1.32
35517.75	1997	03	28	1.31
35518	1997	03	29	2.11
35518.25	1997	03	29	2.62
35518.5	1997	03	29	1.74
35518.75	1997	03	29	2.28
35519	1997	03	30	2.09
35519.25	1997	03	30	2.49
35519.5	1997	03	30	2.13
35519.75	1997	03	30	1.45
35520	1997	03	31	1.10
35520.25	1997	03	31	0.91
35520.5	1997	03	31	1.02
35520.75	1997	03	31	0.70
35521	1997	04	01	0.38
35521.25	1997	04	01	0.37
35521.5	1997	04	01	1.47
35521.75	1997	04	01	1.29
35522	1997	04	02	1.18
35522.25	1997	04	02	1.47
35522.5	1997	04	02	1.53
35522.75	1997	04	02	2.97
35523	1997	04	03	3.35
35523.25	1997	04	03	3.26
35523.5	1997	04	03	2.56
35523.75	1997	04	03	1.92
35524	1997	04	04	1.83
35524.25	1997	04	04	1.48
35524.5	1997	04	04	1.32
35524.75	1997	04	04	1.57
35525	1997	04	05	1.35
35525.25	1997	04	05	1.51
35525.5	1997	04	05	1.40
35525.75	1997	04	05	1.29
35526	1997	04	06	1.15
35526.25	1997	04	06	1.05
35526.5	1997	04	06	1.06
35526.75	1997	04	06	1.03
35527	1997	04	07	0.96
35527.25	1997	04	07	0.87
35527.5	1997	04	07	0.77
35527.75	1997	04	07	0.73
35528	1997	04	08	0.75
35528.25	1997	04	08	1.05
35528.5	1997	04	08	1.21
35528.75	1997	04	08	2.24
35529	1997	04	09	1.68
35529.25	1997	04	09	1.73
35529.5	1997	04	09	1.10
35529.75	1997	04	09	1.00
35530	1997	04	10	1.70
35530.25	1997	04	10	1.66
35530.5	1997	04	10	1.37
35530.75	1997	04	10	1.11
35531	1997	04	11	0.93
35531.25	1997	04	11	0.46
35531.5	1997	04	11	0.35
35531.75	1997	04	11	0.31
35532	1997	04	12	0.54
35532.25	1997	04	12	0.67
35532.5	1997	04	12	0.46
35532.75	1997	04	12	0.66
35533	1997	04	13	0.75
35533.25	1997	04	13	1.45
35533.5	1997	04	13	1.54
35533.75	1997	04	13	0.56
35534	1997	04	14	0.33
35534.25	1997	04	14	2.16
35534.5	1997	04	14	1.18
35534.75	1997	04	14	1.76
35535	1997	04	15	1.41
35535.25	1997	04	15	1.74
35535.5	1997	04	15	1.34
35535.75	1997	04	15	0.70
35536	1997	04	16	0.73
35536.25	1997	04	16	0.75
35536.5	1997	04	16	0.83
35536.75	1997	04	16	1.54
35537	1997	04	17	1.55
35537.25	1997	04	17	1.91
35537.5	1997	04	17	1.40
35537.75	1997	04	17	1.37
35538	1997	04	18	1.50
35538.25	1997	04	18	1.10
35538.5	1997	04	18	1.23
35538.75	1997	04	18	0.89
35539	1997	04	19	1.57
35539.25	1997	04	19	2.12
35539.5	1997	04	19	2.00
35539.75	1997	04	19	2.42
35540	1997	04	20	2.12
35540.25	1997	04	20	1.52
35540.5	1997	04	20	1.10
35540.75	1997	04	20	0.45
35541	1997	04	21	0.33
35541.25	1997	04	21	0.45
35541.5	1997	04	21	0.46
35541.75	1997	04	21	0.39
35542	1997	04	22	0.49
35542.25	1997	04	22	1.64
35542.5	1997	04	22	2.12
35542.75	1997	04	22	1.33
35543	1997	04	23	0.61
35543.25	1997	04	23	0.54
35543.5	1997	04	23	0.79
35543.75	1997	04	23	1.08
35544	1997	04	24	1.13
35544.25	1997	04	24	0.63
35544.5	1997	04	24	0.67
35544.75	1997	04	24	0.61
35545	1997	04	25	0.60
35545.25	1997	04	25	0.86
35545.5	1997	04	25	0.56
35545.75	1997	04	25	0.54
35546	1997	04	26	0.43
35546.25	1997	04	26	0.47
35546.5	1997	04	26	0.72
35546.75	1997	04	26	0.62
35547	1997	04	27	0.62
35547.25	1997	04	27	0.53
35547.5	1997	04	27	0.59
35547.75	1997	04	27	0.35
35548	1997	04	28	0.88
35548.25	1997	04	28	0.59
35548.5	1997	04	28	0.80
35548.75	1997	04	28	0.82
35549	1997	04	29	0.74
35549.25	1997	04	29	0.64
35549.5	1997	04	29	0.45
35549.75	1997	04	29	1.38
35550	1997	04	30	1.55
35550.25	1997	04	30	1.24
35550.5	1997	04	30	1.36
35550.75	1997	04	30	1.05
35551	1997	05	01	1.01
35551.25	1997	05	01	1.06
35551.5	1997	05	01	1.13
35551.75	1997	05	01	1.14
35552	1997	05	02	0.85
35552.25	1997	05	02	1.03
35552.5	1997	05	02	0.88
35552.75	1997	05	02	1.25
35553	1997	05	03	1.10
35553.25	1997	05	03	1.94
35553.5	1997	05	03	1.48
35553.75	1997	05	03	1.42
35554	1997	05	04	0.45
35554.25	1997	05	04	0.46
35554.5	1997	05	04	1.07
35554.75	1997	05	04	0.82
35555	1997	05	05	0.80
35555.25	1997	05	05	1.11
35555.5	1997	05	05	0.65
35555.75	1997	05	05	0.72
35556	1997	05	06	0.61
35556.25	1997	05	06	0.52
35556.5	1997	05	06	0.91
35556.75	1997	05	06	0.64
35557	1997	05	07	0.60
35557.25	1997	05	07	0.90
35557.5	1997	05	07	0.41
35557.75	1997	05	07	0.75
35558	1997	05	08	0.40
35558.25	1997	05	08	0.36
35558.5	1997	05	08	0.66
35558.75	1997	05	08	0.59
35559	1997	05	09	0.30
35559.25	1997	05	09	0.34
35559.5	1997	05	09	0.21
35559.75	1997	05	09	0.08
35560	1997	05	10	0.40
35560.25	1997	05	10	0.43
35560.5	1997	05	10	0.77
35560.75	1997	05	10	0.41
35561	1997	05	11	0.32
35561.25	1997	05	11	0.36
35561.5	1997	05	11	0.69
35561.75	1997	05	11	0.57
35562	1997	05	12	0.53
35562.25	1997	05	12	0.49
35562.5	1997	05	12	0.43
35562.75	1997	05	12	0.43
35563	1997	05	13	0.43
35563.25	1997	05	13	1.09
35563.5	1997	05	13	0.78
35563.75	1997	05	13	0.59
35564	1997	05	14	0.44
35564.25	1997	05	14	1.06
35564.5	1997	05	14	0.74
35564.75	1997	05	14	0.44
35565	1997	05	15	0.69
35565.25	1997	05	15	0.65
35565.5	1997	05	15	0.76
35565.75	1997	05	15	0.72
35566	1997	05	16	0.66
35566.25	1997	05	16	0.76
35566.5	1997	05	16	1.20
35566.75	1997	05	16	0.99
35567	1997	05	17	1.09
35567.25	1997	05	17	1.17
35567.5	1997	05	17	0.39
35567.75	1997	05	17	0.35
35568	1997	05	18	0.36
35568.25	1997	05	18	0.44
35568.5	1997	05	18	1.32
35568.75	1997	05	18	1.21
35569	1997	05	19	2.16
35569.25	1997	05	19	1.15
35569.5	1997	05	19	0.58
35569.75	1997	05	19	0.55
35570	1997	05	20	0.75
35570.25	1997	05	20	1.18
