FechayHora	P2_Hs	P6_Hs
37232	1.69	1.91
37232.25	1.51	1.66
37232.5	1.11	1.12
37232.75	0.28	0.29
37233	0.16	0.16
37233.25	1.2	1.88
37233.5	1.03	1.62
37233.75	0.81	1.3
37234	0.58	0.82
37234.25	0.54	0.74
37234.5	0.43	0.66
37234.75	0.44	0.68
37235	0.42	0.59
37235.25	0.5	0.66
37235.5	0.52	0.65
37235.75	0.5	0.7
37236	0.5	0.67
37236.25	0.83	1.07
37236.5	0.41	0.49
37236.75	0.06	0.15
37237	0.45	0.8
37237.25	0.53	0.74
37237.5	0.78	1.02
37237.75	0.8	1.04
37238	0.72	0.93
37238.25	0.76	0.94
37238.5	0.82	1.02
37238.75	0.78	0.98
37239	0.74	1.03
37239.25	0.48	0.65
37239.5	0.51	0.7
37239.75	0.47	0.85
37240	0.67	1.03
37240.25	0.63	0.86
37240.5	0.7	0.93
37240.75	0.59	0.78
37241	0.48	0.74
37241.25	0.48	0.7
37241.5	1.08	1.07
37241.75	0.05	0.05
37242	0.43	0.74
37242.25	0.52	1.05
37242.5	0.72	1.03
37242.75	0.84	1.19
37243	0.93	1.33
37243.25	1.16	1.53
37243.5	1.33	1.66
37243.75	1.11	1.39
37244	1.37	1.56
37244.25	1.42	1.77
37244.5	0.92	1.23
37244.75	0.36	0.56
37245	0.41	0.67
37245.25	0.8	1.32
37245.5	0.97	1.25
37245.75	0.4	0.52
37246	0.46	0.61
37246.25	0.65	1.15
37246.5	0.38	0.72
37246.75	0.62	1.02
37247	0.8	1.23
37247.25	1.68	2.16
37247.5	1.27	1.74
37247.75	1.05	1.52
37248	0.88	1.21
37248.25	0.8	1.24
37248.5	0.04	0.13
37248.75	0.24	0.36
37249	0.57	0.67
37249.25	0.76	1.24
37249.5	0.99	1.33
37249.75	0.97	1.37
37250	0.4	0.54
37250.25	0.73	1.02
37250.5	1.06	1.5
37250.75	0.83	1.11
37251	0.72	0.96
37251.25	0.81	1.02
37251.5	1.09	1.26
37251.75	0.97	1.18
37252	0.45	0.75
37252.25	0.88	1.55
37252.5	1.05	1.51
37252.75	0.57	0.89
37253	0.8	1.09
37253.25	0.51	0.72
37253.5	0.69	1.11
37253.75	0.41	0.92
37254	0.4	0.57
37254.25	0.62	0.82
37254.5	0.65	0.92
37254.75	0.89	1.2
37255	0.77	0.91
37255.25	0.86	1.05
37255.5	0.43	0.54
37255.75	0.61	0.71
37256	0.68	0.94
37256.25	1.06	1.39
37256.5	1.45	1.86
37256.75	1.75	2.21
37257	1.52	1.91
37257.25	1.61	1.95
37257.5	0.96	1.32
37257.75	0.56	0.88
37258	0.6	1.02
37258.25	0.78	1.19
37258.5	0.49	0.94
37258.75	0.49	0.72
37259	0.49	1
37259.25	0.56	0.78
37259.5	0.87	1.1
37259.75	0.62	0.8
37260	0.53	0.64
37260.25	0.68	0.89
37260.5	0.8	1.02
37260.75	0.26	0.5
37261	0.25	0.46
37261.25	0.71	1.16
37261.5	0.52	0.86
37261.75	0.6	0.9
37262	0.31	0.51
37262.25	0.57	1.01
37262.5	0.61	0.81
37262.75	0.68	0.82
37263	0.8	0.96
37263.25	0.88	1.03
37263.5	0.86	1.51
37263.75	0.66	0.96
37264	0.59	0.89
37264.25	0.83	1.22
37264.5	1.02	1.54
37264.75	0.87	1.21
37265	0.68	0.92
37265.25	0.65	1.21
37265.5	0.36	0.79
37265.75	0.66	1.09
37266	0.61	0.92
37266.25	0.66	0.86
37266.5	0.65	0.89
37266.75	0.62	0.79
37267	0.58	0.77
37267.25	0.54	0.72
37267.5	0.41	0.6
37267.75	0.6	0.8
37268	0.93	1.26
37268.25	0.79	1
37268.5	0.71	0.97
37268.75	0.66	0.92
37269	0.68	0.92
37269.25	1.16	1.29
37269.5	1.67	1.76
37269.75	0.74	0.8
37270	0.65	0.94
37270.25	0.93	1.17
37270.5	1.36	1.59
37270.75	0.71	0.78
37271	0.41	0.49
37271.25	0.77	1.14
37271.5	0.53	0.73
37271.75	0.39	0.48
37272	0.39	0.46
37272.25	0.3	0.51
37272.5	0.5	0.67
37272.75	0.29	0.42
37273	0.18	0.3
37273.25	0.07	0.17
37273.5	0.26	0.33
37273.75	0.28	0.33
37274	0.34	0.43
37274.25	0.41	0.53
37274.5	0.18	0.28
37274.75	0.42	0.54
37275	0.98	1
37275.25	2.27	2.32
37275.5	1.32	1.33
37275.75	0.34	0.36
37276	0.31	0.33
37276.25	0.48	0.65
37276.5	0.42	0.76
37276.75	0.39	0.75
37277	0.43	0.82
37277.25	1.04	1.41
37277.5	1.25	1.46
37277.75	1.06	1.31
37278	1.3	1.54
37278.25	1.01	1.25
37278.5	1.28	1.63
37278.75	1.06	1.35
37279	0.97	1.1
37279.25	0.69	0.76
37279.5	0.46	0.56
37279.75	0.43	0.6
37280	0.63	0.74
37280.25	0.84	1.08
37280.5	1.16	1.42
37280.75	0.82	1.1
37281	0.86	1.05
37281.25	1.36	1.83
37281.5	1.01	1.42
37281.75	0.87	1.35
37282	0.49	0.68
37282.25	0.52	0.94
37282.5	0.8	1.39
37282.75	0.49	0.86
37283	0.68	0.88
37283.25	0.34	0.6
37283.5	0.41	0.84
37283.75	0.69	1.12
37284	0.91	1.13
37284.25	1.82	2.16
37284.5	1.34	1.61
37284.75	1.08	1.26
37285	1.27	1.39
37285.25	0.57	0.64
37285.5	0.31	0.47
37285.75	0.27	0.67
37286	0.42	0.62
37286.25	0.65	0.8
37286.5	0.72	0.76
37286.75	0.66	0.69
37287	0.6	0.63
37287.25	0.56	0.58
37287.5	0.53	0.65
37287.75	0.49	0.75
37288	0.49	0.73
37288.25	0.83	1.13
37288.5	0.78	1.06
37288.75	0.71	0.97
37289	0.46	0.68
37289.25	0.67	0.85
37289.5	0.56	0.71
37289.75	0.97	1.21
37290	1.13	1.4
37290.25	1.01	1.33
37290.5	1.42	1.79
37290.75	1.21	1.43
37291	1.55	1.7
37291.25	1.14	1.27
37291.5	1.12	1.19
37291.75	0.49	0.54
37292	0.57	0.71
37292.25	0.89	1.22
37292.5	0.33	0.51
37292.75	0.39	0.51
37293	0.52	0.65
37293.25	0.5	0.79
37293.5	0.45	0.62
37293.75	0.32	0.56
37294	0.84	1.05
37294.25	0.73	0.82
37294.5	0.55	0.68
37294.75	0.41	0.83
37295	0.72	1.07
37295.25	1.83	2.31
37295.5	1.4	1.85
37295.75	1.23	1.58
37296	0.5	0.83
37296.25	0.59	0.94
37296.5	0.47	0.83
37296.75	0.42	0.86
37297	1.07	1.34
37297.25	1.1	1.44
37297.5	1.55	1.6
37297.75	0.74	0.78
37298	0.42	0.53
37298.25	0.87	1.37
37298.5	0.66	1.02
37298.75	0.71	1.3
37299	0.68	1.13
37299.25	0.75	1
37299.5	0.91	0.92
37299.75	0.8	0.89
37300	0.96	1.14
37300.25	1.06	1.48
37300.5	1.06	1.69
37300.75	1.67	2.33
37301	1.38	1.74
37301.25	1.6	1.95
37301.5	1.72	1.92
37301.75	1.48	1.71
37302	1.15	1.39
37302.25	1.4	1.71
37302.5	1.44	1.6
37302.75	0.52	0.6
37303	0.46	0.53
37303.25	0.69	0.98
37303.5	0.78	1.15
37303.75	0.36	0.5
37304	0	0.01
37304.25	0	0
37304.5	0.16	0.25
37304.75	0.32	0.49
37305	0.27	0.37
37305.25	0.34	0.45
37305.5	0.4	0.52
37305.75	0.5	0.67
37306	0.43	0.54
37306.25	0.39	0.47
37306.5	0.13	0.24
37306.75	0.34	0.75
37307	0.17	0.33
37307.25	0.35	0.61
37307.5	0.4	0.57
37307.75	0.95	1.13
37308	0.8	0.86
37308.25	0.27	0.46
37308.5	0.56	0.85
37308.75	0.19	0.47
37309	0.27	0.48
37309.25	1.07	1.3
37309.5	1.56	1.69
37309.75	1.8	1.9
37310	1.91	2.01
37310.25	2.32	2.43
37310.5	1.8	1.92
37310.75	0.86	0.92
37311	0.52	0.65
37311.25	1.58	2.01
37311.5	1.56	2.25
37311.75	1.11	1.58
37312	0.8	1.13
37312.25	0.82	1.04
37312.5	0.8	1.04
37312.75	0.82	1.16
37313	1.23	1.69
37313.25	1.62	2.07
37313.5	1.44	1.78
37313.75	1.11	1.43
37314	0.14	0.71
37314.25	0.47	0.8
37314.5	0.8	0.89
37314.75	0.74	0.86
37315	0.71	0.83
37315.25	1.38	1.41
37315.5	1.81	1.86
37315.75	2.32	2.38
37316	0.99	1.06
37316.25	1.11	1.33
37316.5	1.06	1.65
37316.75	0.9	1.45
37317	1.38	1.54
37317.25	0.49	0.72
37317.5	0.58	1.11
37317.75	0.59	1.06
37318	1.31	1.7
37318.25	0.96	1.21
37318.5	0.96	1.16
37318.75	0.52	0.68
37319	0.97	1.13
37319.25	1.48	1.96
37319.5	1.37	1.81
37319.75	1.01	1.41
37320	0.84	1.05
37320.25	0.48	0.67
37320.5	0.42	0.51
37320.75	1	1.49
37321	0.62	0.92
37321.25	0.7	0.93
37321.5	1.81	2.12
37321.75	0.57	0.72
37322	0.02	0.04
37322.25	0.02	0.04
37322.5	0.58	0.63
37322.75	0.49	0.52
37323	0.56	0.63
37323.25	0.51	0.59
37323.5	0.44	0.51
37323.75	0.42	0.44
37324	0.45	0.61
37324.25	1.08	1.74
37324.5	1.25	1.8
37324.75	1.11	1.62
37325	1.05	1.62
37325.25	1.37	1.83
37325.5	1.52	1.79
37325.75	1.41	1.73
37326	1.59	1.85
37326.25	1.49	1.79
37326.5	1.48	2
37326.75	1.6	2.09
37327	1.25	1.72
37327.25	1.33	1.87
37327.5	1.2	1.52
37327.75	0.46	0.54
37328	0.57	0.63
37328.25	0.48	0.48
37328.5	1.45	1.5
37328.75	1.58	1.63
37329	2.01	2.08
37329.25	1.8	1.93
37329.5	1.75	1.92
37329.75	1.81	1.98
37330	1.91	2.14
37330.25	2.94	3.21
37330.5	3.23	3.49
37330.75	4.23	4.58
37331	4.44	4.76
37331.25	4.01	4.25
37331.5	3.06	3.24
37331.75	2.44	2.55
37332	1.8	1.86
37332.25	1.27	1.31
37332.5	1.08	1.12
37332.75	0.84	0.88
37333	0.7	0.73
37333.25	0.82	0.86
37333.5	0.8	0.83
37333.75	0.94	0.98
37334	1.05	1.1
37334.25	1.16	1.21
37334.5	1.17	1.26
37334.75	0.95	1.04
37335	0.97	1.09
37335.25	1.35	1.53
37335.5	1.16	1.3
37335.75	2.01	2.41
37336	2.66	3.28
37336.25	2.14	2.68
37336.5	1.87	2.25
37336.75	1.65	1.94
37337	1.38	1.61
37337.25	1.23	1.49
37337.5	1.36	2.04
37337.75	1.28	1.82
37338	1.53	1.85
37338.25	1.56	1.76
37338.5	0.48	0.58
37338.75	0.7	0.84
37339	1.63	1.68
37339.25	2.37	2.43
37339.5	2.48	2.58
37339.75	1.71	1.79
37340	1.37	1.43
37340.25	1.06	1.08
37340.5	1.09	1.11
37340.75	0.68	0.7
37341	0.82	0.88
37341.25	0.72	0.78
37341.5	0.93	1.03
37341.75	1	1.16
37342	0.87	1.03
37342.25	0.84	1.05
37342.5	0.84	1.12
37342.75	0.68	1.01
37343	0.5	0.71
37343.25	0.31	0.44
37343.5	0.51	0.72
37343.75	0.55	0.94
37344	0.88	1.31
37344.25	0.62	0.66
37344.5	1.62	1.64
37344.75	1.11	1.13
37345	1.04	1.1
37345.25	1.08	1.32
37345.5	0.52	0.95
37345.75	0.68	1.32
37346	0.51	0.8
37346.25	0.77	1.33
37346.5	0.31	0.57
37346.75	0.38	0.8
37347	0.59	0.85
37347.25	0.55	0.74
37347.5	0.55	0.71
37347.75	0.83	1.18
37348	0.9	1.2
37348.25	0.95	1.24
37348.5	0.88	1.14
37348.75	0.93	1.25
37349	0.56	0.88
37349.25	0.66	0.86
37349.5	0.63	0.99
37349.75	0.71	1.03
37350	0.78	1.14
37350.25	0.66	1.08
37350.5	0.75	1.06
37350.75	0.68	0.93
37351	0.63	1.09
37351.25	0.59	1.11
37351.5	0.49	0.88
37351.75	0.45	0.63
37352	0.87	1.21
37352.25	1.83	2.1
37352.5	1.27	1.6
37352.75	1.11	1.36
37353	1.03	1.25
37353.25	1.03	1.23
37353.5	1.28	1.99
37353.75	1.21	1.6
37354	0.58	0.7
37354.25	0.87	0.94
37354.5	1.06	1.13
37354.75	0.9	1.07
37355	0.47	0.67
37355.25	0.72	1.12
37355.5	0.78	1.21
37355.75	0.92	1.55
37356	0.44	0.92
37356.25	1.07	1.45
37356.5	2.21	2.29
37356.75	1.58	1.67
37357	1.41	1.59
37357.25	1.78	2.05
37357.5	2.05	2.15
37357.75	0.99	1.04
37358	0.76	0.78
37358.25	0.75	0.83
37358.5	0.64	0.7
37358.75	0.61	0.74
37359	0.41	0.55
37359.25	0.78	1.13
37359.5	0.69	0.89
37359.75	0.7	0.99
37360	0.63	0.81
37360.25	0.87	0.91
37360.5	0.7	0.7
37360.75	0.33	0.36
37361	0.5	0.75
37361.25	0.52	0.98
37361.5	0.7	1.1
37361.75	0.68	1.1
37362	0.57	0.81
37362.25	0.45	0.64
37362.5	0.3	0.45
37362.75	0.92	1.08
37363	1.18	1.58
37363.25	2.11	2.73
37363.5	1.86	2.35
37363.75	1.63	2.05
37364	1.01	1.63
37364.25	1.75	2.39
37364.5	2.03	2.47
37364.75	1.47	1.97
37365	1.01	1.32
37365.25	1.25	1.67
37365.5	1.23	1.48
37365.75	0.97	0.97
37366	1.42	1.42
37366.25	1.89	1.88
37366.5	1.48	1.5
37366.75	1.26	1.3
37367	1.28	1.35
37367.25	1.7	2.09
37367.5	1.25	1.6
37367.75	1.25	1.55
37368	1.15	1.37
37368.25	1.12	1.29
37368.5	1.11	1.22
37368.75	0.98	1.09
37369	0.92	1.06
37369.25	0.97	1.31
37369.5	0.91	1.29
37369.75	0.81	1.15
37370	0.79	1.02
37370.25	0.75	0.91
37370.5	1.25	1.64
37370.75	0.83	1.14
37371	0.85	1.17
37371.25	0.88	1.41
37371.5	1.43	1.44
37371.75	1.83	1.88
37372	1.17	1.23
37372.25	0.95	1.18
37372.5	0.73	1.27
37372.75	1.24	2.09
37373	0.98	1.79
37373.25	2.05	2.36
37373.5	1.79	2.08
37373.75	1.38	1.74
37374	1.2	1.46
37374.25	0.87	1.03
37374.5	0.63	0.67
37374.75	0.75	0.75
37375	0.58	0.7
37375.25	0.36	0.47
37375.5	0.49	0.63
37375.75	0.53	0.68
37376	0.59	0.92
37376.25	0.39	0.6
37376.5	0.53	0.93
37376.75	0.98	1.4
37377	1.17	1.52
37377.25	0.87	1.64
37377.5	1.19	1.61
37377.75	0.68	1.06
37378	0.92	1.42
37378.25	1.22	1.91
37378.5	1.32	1.67
37378.75	1.65	1.7
37379	1.17	1.24
37379.25	1.81	1.8
37379.5	1.7	1.72
37379.75	1.74	1.76
37380	1.81	1.82
37380.25	2.19	2.2
37380.5	1.92	1.97
37380.75	1.64	1.71
37381	1.43	1.54
37381.25	1.5	1.58
37381.5	1.31	1.37
37381.75	1.1	1.15
37382	0.94	0.99
37382.25	0.83	0.92
37382.5	1.12	1.34
37382.75	0.93	1.13
37383	1.26	1.39
37383.25	1.49	1.58
37383.5	1.96	1.98
37383.75	2.37	2.42
37384	1.3	1.43
37384.25	1.26	1.54
37384.5	1.15	1.46
37384.75	1.17	1.47
37385	1.47	1.85
37385.25	1.61	1.87
37385.5	1.39	1.57
37385.75	0.93	1.17
37386	0.77	0.85
37386.25	0.59	0.62
37386.5	0.4	0.48
37386.75	0.64	0.76
37387	0.74	1.04
37387.25	1.42	1.93
37387.5	2.22	2.2
37387.75	2.07	2.09
37388	2.21	2.25
37388.25	1.69	1.87
37388.5	1.77	1.93
37388.75	1.29	1.31
37389	0.58	0.63
37389.25	0.81	0.84
37389.5	0.94	1.19
37389.75	1.19	1.25
37390	1.02	1.06
37390.25	0.91	0.95
37390.5	1.07	1.11
37390.75	0.66	0.69
37391	0.65	0.69
37391.25	0.82	0.85
37391.5	0.99	1.16
37391.75	0.52	0.8
37392	0.67	0.91
37392.25	0.95	1.04
37392.5	0.91	0.99
37392.75	0.84	0.89
37393	0.67	0.7
37393.25	0.57	0.6
37393.5	0.59	0.64
37393.75	0.38	0.41
37394	0.46	0.58
37394.25	0.39	0.47
37394.5	0.61	0.74
37394.75	0.57	0.64
37395	0.92	1.02
37395.25	0.49	0.68
37395.5	0.84	1.33
37395.75	1.32	2.01
37396	1.06	1.38
37396.25	0.96	1.21
37396.5	0.56	0.68
37396.75	0.59	0.74
37397	0.92	1.17
37397.25	0.57	0.86
37397.5	0.76	1.34
37397.75	1.18	1.66
37398	1.05	1.39
37398.25	1.22	1.54
37398.5	1.14	1.4
37398.75	1.17	1.42
37399	0.74	1.12
37399.25	0.8	1.27
37399.5	1.01	1.64
37399.75	1.59	1.74
37400	1.88	1.96
37400.25	1.64	1.7
37400.5	1.37	1.39
37400.75	0.9	0.96
37401	1.08	1.12
37401.25	1.17	1.23
37401.5	1.27	1.34
37401.75	1.54	1.65
37402	1.35	1.44
37402.25	1.42	1.56
37402.5	1.63	1.82
37402.75	1.67	1.83
37403	1.57	1.71
37403.25	1.52	1.64
37403.5	1.39	1.5
37403.75	1.79	1.82
37404	1.76	1.89
37404.25	1.68	1.93
37404.5	1.5	1.8
37404.75	1.29	1.63
37405	0.99	1.35
37405.25	0.93	1.38
37405.5	0.56	1.12
37405.75	0.7	1.41
37406	0.53	1.11
37406.25	0.68	1.38
37406.5	0.7	1.43
37406.75	0.73	1.45
37407	1	1.1
37407.25	0.72	0.8
37407.5	0.6	0.66
37407.75	0.54	0.57
37408	1.57	1.63
37408.25	3.43	3.64
37408.5	3.42	3.64
37408.75	2.94	3.09
37409	1.65	1.71
37409.25	1.73	1.78
37409.5	2.44	2.55
37409.75	1.96	2.08
37410	2.46	2.58
37410.25	1.65	1.71
37410.5	1.44	1.52
37410.75	1.34	1.52
37411	0.86	1.17
37411.25	0.8	1.15
37411.5	0.78	1.24
37411.75	0.97	1.55
37412	0.76	1.19
37412.25	0.65	0.92
37412.5	0.36	0.52
37412.75	0.4	0.53
37413	0.94	1.03
37413.25	1.11	1.16
37413.5	1.63	1.66
37413.75	1.49	1.58
37414	1.15	1.24
37414.25	0.79	0.93
37414.5	0.96	1.44
37414.75	1.08	1.34
37415	0.97	1.26
37415.25	0.67	1.06
37415.5	0.5	0.97
37415.75	0.38	0.63
37416	1.81	1.84
37416.25	2.21	2.26
37416.5	1.63	1.66
37416.75	1.23	1.56
37417	1.15	1.46
37417.25	0.97	1.01
37417.5	1.54	1.74
37417.75	2.01	2.25
37418	1.51	1.54
37418.25	1.39	1.47
37418.5	1.57	1.69
37418.75	1.61	1.67
37419	1.44	1.55
37419.25	0.9	1.13
37419.5	1.57	1.89
37419.75	1.43	1.66
37420	1.76	1.94
37420.25	2	2.15
37420.5	1.88	1.97
37420.75	2.44	2.66
37421	2.01	2.2
37421.25	1.84	2.05
37421.5	1.07	1.32
37421.75	0.95	1.33
37422	1.14	1.51
37422.25	1.1	1.53
37422.5	0.85	1.27
37422.75	1.04	1.7
37423	0.81	1.18
37423.25	1.23	1.52
37423.5	0.88	0.96
37423.75	0.47	0.53
37424	0.47	0.47
37424.25	0.64	0.63
37424.5	1.07	1.15
37424.75	2.02	2.02
37425	1.52	1.55
37425.25	0.9	1.13
37425.5	1.04	1.58
37425.75	1.3	2.15
37426	1.49	1.8
37426.25	1.95	2.47
37426.5	1.83	1.93
37426.75	1.98	1.99
37427	3.36	3.54
37427.25	2.59	2.68
37427.5	1.87	1.93
37427.75	1.69	1.74
37428	1.39	1.44
37428.25	1.1	1.16
37428.5	1.18	1.18
37428.75	0.76	0.77
37429	0.51	0.61
37429.25	0.75	1.1
37429.5	0.75	0.91
37429.75	1.05	1.19
37430	0.62	0.67
37430.25	0.32	0.42
37430.5	0.41	0.59
37430.75	0.26	0.39
37431	0.19	0.47
37431.25	0.53	0.9
37431.5	0.66	1.05
37431.75	0.85	1.3
37432	0.9	1.28
37432.25	0.93	1.19
37432.5	0.94	1.17
37432.75	1	1.19
37433	1	1.2
37433.25	1.11	1.31
37433.5	1.06	1.34
37433.75	1.18	1.5
37434	0.87	1.1
37434.25	0.77	1.01
37434.5	0.82	1.02
37434.75	1.64	1.68
37435	1.01	1.12
37435.25	0.85	0.89
37435.5	1.04	1.05
37435.75	0.95	1.19
37436	1.19	1.77
37436.25	1.46	2.07
37436.5	1.2	1.33
37436.75	1.05	1.4
37437	1.07	1.47
37437.25	1.36	1.68
37437.5	1.3	1.52
37437.75	0.59	0.69
37438	0.34	0.43
37438.25	0.61	1.11
37438.5	0.52	0.9
37438.75	0.58	1.14
37439	0.26	0.52
37439.25	0.28	0.54
37439.5	0.28	0.45
37439.75	0.25	0.39
37440	0.42	0.61
37440.25	0.59	1.14
37440.5	0.62	1.11
37440.75	1.1	1.5
37441	0.42	0.55
37441.25	0.63	1.35
37441.5	0.6	1.05
37441.75	0.99	1.29
37442	1.47	1.71
37442.25	1.97	2.22
37442.5	1.56	1.78
37442.75	1.4	1.93
37443	1.43	1.95
37443.25	1.61	2.09
37443.5	1.28	1.42
37443.75	2.44	2.56
37444	2.37	2.46
37444.25	2.35	2.44
37444.5	2.15	2.2
37444.75	1.8	1.84
37445	1.47	1.51
37445.25	1.31	1.36
37445.5	1.21	1.34
37445.75	1.1	1.25
37446	1.55	1.7
37446.25	1.86	1.96
37446.5	1.57	1.67
37446.75	1.56	1.6
37447	1.36	1.38
37447.25	1.16	1.22
37447.5	1.09	1.14
37447.75	1.05	1.26
37448	1	1.42
37448.25	1.71	2.36
37448.5	2.1	2.81
37448.75	1.87	2.59
37449	1.37	1.85
37449.25	1.12	1.54
37449.5	0.85	1.16
37449.75	0.9	1.23
37450	0.97	1.22
37450.25	0.87	0.86
37450.5	1.09	1.14
37450.75	0.72	0.8
37451	0.69	1.04
37451.25	1.02	1.62
37451.5	1.02	1.54
37451.75	1.12	1.56
37452	0.79	1.19
37452.25	0.92	1.28
37452.5	1.13	1.51
37452.75	1.42	1.82
37453	0.99	1.18
37453.25	0.42	0.54
37453.5	0.82	1.15
37453.75	0.72	0.96
37454	0.3	0.46
37454.25	0.37	0.48
37454.5	0.26	0.39
37454.75	0.38	0.71
37455	0.46	0.61
37455.25	0.52	0.68
37455.5	0.54	0.69
37455.75	0.6	0.81
37456	0.97	1.15
37456.25	0.81	0.99
37456.5	0.95	1.25
37456.75	0.93	1.17
37457	0.85	1.15
37457.25	0.99	1.33
37457.5	0.77	0.98
37457.75	0.49	0.67
37458	0.48	0.6
37458.25	0.47	0.58
37458.5	0.44	0.54
37458.75	0.46	0.54
37459	0.5	0.57
37459.25	0.57	0.63
37459.5	0.8	0.81
37459.75	0.83	0.83
37460	0.83	0.84
37460.25	0.87	0.9
37460.5	1.06	1.1
37460.75	1.44	1.53
37461	1.57	1.66
37461.25	1.53	1.61
37461.5	1.45	1.53
37461.75	1.4	1.49
37462	1.36	1.51
37462.25	1.35	1.47
37462.5	1.25	1.37
37462.75	0	0.46
37463	1.53	1.84
37463.25	1.53	1.82
37463.5	1.27	1.59
37463.75	1.22	1.49
37464	1.13	1.38
37464.25	1.13	1.42
37464.5	0.92	1.17
37464.75	0.73	0.96
37465	0.56	0.73
37465.25	0.67	0.8
37465.5	0.53	0.63
37465.75	0.59	0.67
37466	0.93	0.99
37466.25	1.76	1.89
37466.5	2.14	2.29
37466.75	2.89	3.03
37467	2.67	2.78
37467.25	2.18	2.26
37467.5	1.6	1.67
37467.75	1.24	1.35
37468	0.41	0.61
37468.25	0.58	0.93
37468.5	0.4	0.59
37468.75	0.81	0.95
37469	0.66	0.83
37469.25	0.77	0.84
37469.5	0.93	1.09
37469.75	0.81	0.89
37470	0.85	1.05
37470.25	1.14	1.33
37470.5	0.77	0.9
37470.75	0.84	0.95
37471	0.69	0.99
37471.25	1.09	1.19
37471.5	1.28	1.47
37471.75	1.21	1.29
37472	1.09	1.17
37472.25	1	1.09
37472.5	0.84	0.92
37472.75	0.77	0.81
37473	0.63	0.67
37473.25	0.53	0.56
37473.5	1.04	1.07
37473.75	1.23	1.29
37474	1.14	1.27
37474.25	1.18	1.39
37474.5	1.53	1.83
37474.75	1.84	2.18
37475	1.99	2.45
37475.25	2.09	2.64
37475.5	2.28	2.84
37475.75	2.79	3.4
37476	3.5	4.21
37476.25	3.53	4.1
37476.5	2.58	3.05
37476.75	2.16	2.49
37477	1.81	2.09
37477.25	1.54	1.78
37477.5	1.67	2.07
37477.75	1.39	1.78
37478	1.16	1.5
37478.25	1.22	2.07
37478.5	1.01	1.32
37478.75	0.74	0.87
37479	0.68	0.73
37479.25	0.7	0.91
37479.5	1.11	1.27
37479.75	1.51	1.75
37480	1.68	1.84
37480.25	1.73	1.92
37480.5	1.77	1.98
37480.75	1.64	1.84
37481	1.78	1.87
37481.25	1.69	1.71
37481.5	1.7	1.75
37481.75	1.26	1.41
37482	1	1.07
37482.25	0.89	0.94
37482.5	1.12	1.22
37482.75	0.98	1.11
37483	0.9	0.93
37483.25	0.56	0.64
37483.5	0.22	0.24
37483.75	0.24	0.25
37484	0.24	0.25
37484.25	0.25	0.26
37484.5	0.63	0.68
37484.75	0.84	0.96
37485	0.79	0.9
37485.25	1.07	1.19
37485.5	1.1	1.27
37485.75	1.04	1.25
37486	0.77	0.93
37486.25	0.73	0.87
37486.5	0.65	0.78
37486.75	0.61	0.72
37487	0.55	0.65
37487.25	0.52	0.61
37487.5	0.67	0.72
37487.75	0.52	0.6
37488	0.54	0.65
37488.25	0.72	0.87
37488.5	0.79	0.93
37488.75	0.82	0.94
37489	0.87	1.1
37489.25	0.72	1.08
37489.5	0.76	1.15
37489.75	0.65	0.97
37490	0.8	0.98
37490.25	0.82	1.03
37490.5	0.88	1.2
37490.75	1.02	1.41
37491	0.86	1.15
37491.25	0.89	1.2
37491.5	0.92	1.27
37491.75	0.79	1.03
37492	1.1	1.19
37492.25	2.48	2.56
37492.5	2.02	2.11
37492.75	2.58	2.7
37493	2.37	2.49
37493.25	2.32	2.44
37493.5	2.23	2.35
37493.75	1.95	2.07
37494	1.76	1.88
37494.25	1.54	1.65
37494.5	1.4	1.51
37494.75	1.2	1.31
37495	1.04	1.13
37495.25	0.92	1
37495.5	0.77	0.85
37495.75	0.71	0.78
37496	0.66	0.74
37496.25	0.63	0.71
37496.5	0.81	0.88
37496.75	0.8	0.89
37497	0.77	0.86
37497.25	0.72	0.8
37497.5	0.72	0.77
37497.75	0.66	0.71
37498	0.62	0.67
37498.25	0.65	0.73
37498.5	0.7	0.79
37498.75	0.9	1.2
37499	1.03	1.36
37499.25	2.09	2.7
37499.5	2.45	3.16
37499.75	3.35	4.35
37500	3.39	4.29
37500.25	2.6	3.27
37500.5	2.11	2.59
37500.75	1.81	2.19
37501	1.63	1.96
37501.25	1.56	1.84
37501.5	1.33	1.65
37501.75	1.25	1.44
37502	1.08	1.31
37502.25	0.97	1.12
37502.5	0.94	1.04
37502.75	0.9	0.98
37503	0.97	1.03
37503.25	0.94	1
37503.5	0.9	0.98
37503.75	0.8	0.86
37504	0.78	0.9
37504.25	0.7	0.81
37504.5	0.67	0.75
37504.75	0.67	0.74
37505	0.69	0.77
37505.25	0.74	0.83
37505.5	0.8	0.9
37505.75	0.82	0.93
37506	0.9	1.1
37506.25	0.93	1.05
37506.5	0.88	0.99
37506.75	0.76	0.85
37507	0.62	0.71
37507.25	0.61	0.8
37507.5	0.62	0.76
37507.75	0.68	0.81
37508	0.76	0.88
37508.25	0.85	1.02
37508.5	1.06	1.3
37508.75	0.88	1.13
37509	0.75	0.98
37509.25	0.77	1.07
37509.5	0.71	0.92
37509.75	0.58	0.73
37510	0.54	0.66
37510.25	0.54	0.65
37510.5	0.54	0.64
37510.75	0.63	0.73
37511	0.75	0.86
37511.25	0.83	0.94
37511.5	1.29	1.4
37511.75	1.4	1.68
37512	1.24	1.5
