Fecha	anio	u	v	vel
29133.75	1979	8.85	-4.63	9.99
29134.00	1979	13.47	-0.19	13.47
29134.25	1979	14.80	2.37	14.99
29134.50	1979	5.83	-0.43	5.85
29134.75	1979	6.99	-5.77	9.06
29135.00	1979	5.73	-10.55	12.01
29135.25	1979	13.49	-17.51	22.10
29135.50	1979	23.34	4.61	23.79
29135.75	1979	15.92	12.33	20.14
29136.00	1979	10.19	4.27	11.05
29136.25	1979	13.38	-0.12	13.38
29136.50	1979	14.21	-4.54	14.92
29136.75	1979	14.46	-5.09	15.33
29137.00	1979	12.62	-7.00	14.43
29137.25	1979	11.52	-9.11	14.69
29137.50	1979	13.31	-12.22	18.07
29137.75	1979	15.67	-9.83	18.50
29138.00	1979	11.98	-6.15	13.47
29138.25	1979	9.55	-7.99	12.45
29138.50	1979	11.35	-12.52	16.90
29138.75	1979	15.89	-9.55	18.54
29139.00	1979	15.61	-6.22	16.80
29139.25	1979	15.81	-7.55	17.52
29139.50	1979	16.15	-5.41	17.03
29139.75	1979	14.21	-9.02	16.83
29140.00	1979	16.53	-4.96	17.26
29140.25	1979	13.38	-2.90	13.69
29140.50	1979	14.95	-1.76	15.05
29140.75	1979	17.16	-1.40	17.22
29141.00	1979	16.81	-1.63	16.89
29141.25	1979	14.16	-1.14	14.21
29141.50	1979	11.94	-5.77	13.26
29141.75	1979	14.58	-5.34	15.53
29142.00	1979	9.06	-4.89	10.30
29142.25	1979	3.74	-10.21	10.87
29142.50	1979	7.60	-14.35	16.24
29142.75	1979	16.07	-10.46	19.17
29143.00	1979	15.35	-1.70	15.44
29143.25	1979	14.06	0.69	14.08
29143.50	1979	16.09	-9.04	18.46
29143.75	1979	18.48	-7.30	19.87
29144.00	1979	13.72	-7.07	15.43
29144.25	1979	14.48	-5.78	15.59
29144.50	1979	13.84	-6.79	15.42
29144.75	1979	16.26	-5.79	17.26
29145.00	1979	15.91	0.97	15.94
29145.25	1979	13.07	2.90	13.39
29145.50	1979	15.97	0.96	16.00
29145.75	1979	15.42	4.12	15.96
29146.00	1979	12.43	3.56	12.93
29146.25	1979	7.65	1.25	7.75
29146.50	1979	6.75	-4.00	7.85
29146.75	1979	5.56	-0.59	5.59
29147.00	1979	4.28	1.45	4.52
29147.25	1979	0.81	2.00	2.16
29147.50	1979	-2.83	1.51	3.21
29147.75	1979	-2.06	-0.19	2.07
29148.00	1979	2.30	-1.65	2.83
29148.25	1979	1.82	-4.89	5.22
29148.50	1979	2.89	-6.79	7.38
29148.75	1979	3.94	-6.57	7.66
29149.00	1979	4.63	-7.57	8.87
29149.25	1979	8.82	-3.93	9.66
29149.50	1979	9.07	3.76	9.82
29149.75	1979	7.40	8.01	10.91
29150.00	1979	6.43	5.52	8.47
29150.25	1979	7.10	1.81	7.33
29150.50	1979	7.68	-4.32	8.81
29150.75	1979	4.10	-8.01	9.00
29151.00	1979	-1.77	-13.65	13.76
29151.25	1979	0.87	-12.67	12.70
29151.50	1979	3.76	-7.87	8.72
29151.75	1979	13.18	-3.62	13.67
29152.00	1979	17.07	-0.48	17.08
29152.25	1979	16.20	0.55	16.21
29152.50	1979	10.63	-8.65	13.70
29152.75	1979	8.41	-10.45	13.41
29153.00	1979	15.15	-10.32	18.33
29153.25	1979	19.79	-5.39	20.51
29153.50	1979	20.47	-1.85	20.55
29153.75	1979	14.78	-1.95	14.91
29154.00	1979	5.88	-2.44	6.37
29154.25	1979	3.27	0.23	3.28
29154.50	1979	6.81	6.74	9.58
29154.75	1979	9.12	4.69	10.26
29155.00	1979	12.19	2.68	12.48
29155.25	1979	13.70	4.97	14.57
29155.50	1979	10.48	7.02	12.61
29155.75	1979	8.49	2.71	8.91
29156.00	1979	5.00	-1.13	5.13
29156.25	1979	1.97	-2.20	2.95
29156.50	1979	0.25	-0.93	0.96
29156.75	1979	1.13	-0.59	1.27
29157.00	1979	5.49	1.34	5.65
29157.25	1979	4.62	1.39	4.82
29157.50	1979	4.46	-0.96	4.56
29157.75	1979	5.95	0.94	6.02
29158.00	1979	7.16	4.75	8.59
29158.25	1979	5.89	3.21	6.71
29158.50	1979	2.15	2.55	3.34
29158.75	1979	1.11	3.37	3.55
29159.00	1979	4.19	6.84	8.02
29159.25	1979	4.27	9.01	9.97
29159.50	1979	10.07	5.20	11.33
29159.75	1979	8.78	1.78	8.96
29160.00	1979	7.15	-9.13	11.60
29160.25	1979	13.13	-4.57	13.90
29160.50	1979	12.15	3.65	12.69
29160.75	1979	13.04	5.78	14.26
29161.00	1979	12.54	6.05	13.92
29161.25	1979	13.60	3.24	13.98
29161.50	1979	10.60	-6.64	12.51
29161.75	1979	13.65	-5.48	14.71
29162.00	1979	14.06	-4.82	14.86
29162.25	1979	13.59	-8.84	16.21
29162.50	1979	13.71	-8.54	16.15
29162.75	1979	18.54	-8.32	20.32
29163.00	1979	11.84	-8.02	14.30
29163.25	1979	11.71	-7.86	14.10
29163.50	1979	13.10	-3.68	13.61
29163.75	1979	11.28	-2.18	11.49
29164.00	1979	8.56	-0.92	8.61
29164.25	1979	7.22	-1.98	7.49
29164.50	1979	7.59	-4.18	8.66
29164.75	1979	5.80	-4.29	7.21
29165.00	1979	7.60	-2.22	7.92
29165.25	1979	8.04	-3.16	8.64
29165.50	1979	8.50	2.04	8.74
29165.75	1979	7.99	2.49	8.37
29166.00	1979	10.06	5.26	11.35
29166.25	1979	11.67	4.53	12.52
29166.50	1979	7.54	3.08	8.14
29166.75	1979	12.73	-3.51	13.21
29167.00	1979	13.91	-0.89	13.94
29167.25	1979	12.75	-0.25	12.75
29167.50	1979	11.93	-3.80	12.52
29167.75	1979	8.08	-3.64	8.86
29168.00	1979	6.87	-10.55	12.59
29168.25	1979	11.39	-13.88	17.96
29168.50	1979	13.94	-6.69	15.46
29168.75	1979	12.36	-6.41	13.92
29169.00	1979	10.89	-1.63	11.01
29169.25	1979	7.49	2.49	7.89
29169.50	1979	6.37	0.53	6.39
29169.75	1979	4.87	4.82	6.85
29170.00	1979	9.38	4.91	10.59
29170.25	1979	11.12	7.29	13.30
29170.50	1979	9.75	5.55	11.22
29170.75	1979	7.61	4.27	8.73
29171.00	1979	9.48	2.80	9.88
29171.25	1979	10.09	9.11	13.59
29171.50	1979	6.20	11.23	12.83
29171.75	1979	4.71	10.76	11.75
29172.00	1979	5.60	4.88	7.43
29172.25	1979	7.17	4.35	8.39
29172.50	1979	3.25	8.39	9.00
29172.75	1979	3.76	4.88	6.16
29173.00	1979	10.21	4.10	11.00
29173.25	1979	11.27	4.12	12.00
29173.50	1979	7.46	4.08	8.50
29173.75	1979	6.27	2.50	6.75
29174.00	1979	7.41	0.52	7.43
29174.25	1979	8.08	1.93	8.31
29174.50	1979	7.86	-0.50	7.88
29174.75	1979	8.84	-1.75	9.01
29175.00	1979	10.66	-2.29	10.90
29175.25	1979	10.86	1.39	10.95
29175.50	1979	3.53	5.85	6.83
29175.75	1979	-1.31	2.51	2.83
29176.00	1979	-1.66	-4.48	4.78
29176.25	1979	1.56	-5.06	5.30
29176.50	1979	-0.09	-1.32	1.32
29176.75	1979	-0.56	-7.59	7.61
29177.00	1979	1.60	-6.64	6.83
29177.25	1979	1.58	-5.06	5.30
29177.50	1979	-0.81	-6.18	6.23
29177.75	1979	-0.94	-6.41	6.48
29178.00	1979	-1.68	-6.23	6.45
29178.25	1979	-2.68	-5.78	6.37
29178.50	1979	-5.71	-7.66	9.55
29178.75	1979	-5.02	-9.10	10.39
29179.00	1979	-6.40	-9.07	11.10
29179.25	1979	-4.71	-9.09	10.24
29179.50	1979	-3.08	-5.25	6.09
29179.75	1979	-4.25	-7.77	8.86
29180.00	1979	-5.13	-6.99	8.67
29180.25	1979	-3.35	-7.59	8.30
29180.50	1979	-5.87	-3.90	7.05
29180.75	1979	-4.57	-4.39	6.34
29181.00	1979	-3.22	-3.24	4.57
29181.25	1979	-1.41	-1.59	2.13
29181.50	1979	-6.20	-2.56	6.71
29181.75	1979	-5.66	-2.59	6.22
29182.00	1979	-4.18	-3.00	5.15
29182.25	1979	-3.83	-1.15	4.00
29182.50	1979	-3.17	-2.38	3.96
29182.75	1979	-3.95	-4.76	6.19
29183.00	1979	-1.98	-7.44	7.70
29183.25	1979	-0.41	-8.16	8.17
29183.50	1979	-3.57	-9.23	9.90
29183.75	1979	-2.90	-12.01	12.36
29184.00	1979	-0.75	-12.66	12.68
29184.25	1979	1.47	-12.27	12.36
29184.50	1979	4.28	-10.40	11.25
29184.75	1979	4.08	-10.16	10.95
29185.00	1979	7.05	-7.58	10.35
29185.25	1979	8.80	-1.08	8.87
29185.50	1979	9.49	0.88	9.53
29185.75	1979	9.14	-1.99	9.35
29186.00	1979	8.82	-2.12	9.07
29186.25	1979	6.19	-5.43	8.23
29186.50	1979	2.67	-3.04	4.05
29186.75	1979	6.04	0.11	6.04
29187.00	1979	14.10	1.30	14.16
29187.25	1979	15.62	2.15	15.77
29187.50	1979	13.02	1.95	13.17
29187.75	1979	11.37	5.14	12.48
29188.00	1979	9.82	5.21	11.12
29188.25	1979	11.05	0.30	11.05
29188.50	1979	12.04	-2.02	12.21
29188.75	1979	13.22	2.48	13.45
29189.00	1979	10.40	7.72	12.95
29189.25	1979	7.86	6.83	10.41
29189.50	1979	1.73	11.69	11.82
29189.75	1979	3.25	6.80	7.54
29190.00	1979	10.34	3.85	11.03
29190.25	1979	13.84	5.31	14.82
29190.50	1979	12.80	7.27	14.72
29190.75	1979	15.58	4.08	16.11
29191.00	1979	15.53	4.72	16.23
29191.25	1979	12.78	4.83	13.66
29191.50	1979	6.73	5.19	8.50
29191.75	1979	3.57	2.78	4.52
29192.00	1979	7.51	1.67	7.69
29192.25	1979	8.89	4.48	9.96
29192.50	1979	2.51	0.65	2.59
29192.75	1979	0.72	-0.43	0.84
29193.00	1979	1.13	0.93	1.46
29193.25	1979	1.17	5.23	5.36
29193.50	1979	0.99	3.25	3.40
29193.75	1979	0.35	2.33	2.36
29194.00	1979	2.95	4.13	5.08
29194.25	1979	1.86	3.28	3.77
29194.50	1979	0.55	-2.06	2.13
29194.75	1979	0.03	-2.98	2.98
29195.00	1979	-0.04	-1.31	1.31
29195.25	1979	-1.35	0.46	1.43
29195.50	1979	-0.52	0.08	0.53
29195.75	1979	-0.25	-0.84	0.88
29196.00	1979	-1.14	-0.23	1.16
29196.25	1979	0.73	-1.57	1.73
29196.50	1979	-5.55	-7.22	9.11
29196.75	1979	-1.97	-7.13	7.40
29197.00	1979	7.35	-1.24	7.45
29197.25	1979	8.45	-3.32	9.08
29197.50	1979	12.05	-0.81	12.08
29197.75	1979	14.07	0.47	14.08
29198.00	1979	17.56	3.94	18.00
29198.25	1979	15.84	4.80	16.55
29198.50	1979	9.43	3.30	9.99
29198.75	1979	2.52	1.68	3.03
29199.00	1979	-2.01	-1.67	2.61
29199.25	1979	-5.49	-2.31	5.96
29199.50	1979	-10.01	-3.43	10.58
29199.75	1979	-6.65	-0.53	6.67
29200.00	1979	5.10	2.78	5.81
29200.25	1979	12.63	6.79	14.34
29200.50	1979	7.74	3.43	8.47
29200.75	1979	0.82	1.83	2.01
29201.00	1979	-5.46	-2.56	6.03
29201.25	1979	-7.73	-0.33	7.74
29201.50	1979	-5.39	-0.70	5.44
29201.75	1979	-2.39	1.96	3.09
29202.00	1979	-0.23	5.21	5.22
29202.25	1979	-1.94	10.50	10.68
29202.50	1979	-3.50	8.69	9.37
29202.75	1979	-0.07	5.91	5.91
29203.00	1979	7.10	2.03	7.38
29203.25	1979	12.95	0.62	12.96
29203.50	1979	13.74	2.07	13.90
29203.75	1979	12.30	1.92	12.45
29204.00	1979	13.21	-2.94	13.53
29204.25	1979	15.32	-0.15	15.32
29204.50	1979	13.44	3.21	13.82
29204.75	1979	8.17	6.61	10.51
29205.00	1979	2.01	2.54	3.24
29205.25	1979	2.01	-1.21	2.35
29205.50	1979	3.77	-3.34	5.04
29205.75	1979	5.09	-1.12	5.21
29206.00	1979	7.25	-0.80	7.29
29206.25	1979	4.26	-2.02	4.71
29206.50	1979	-1.56	-3.78	4.09
29206.75	1979	-3.41	-7.66	8.38
29207.00	1979	-2.91	-9.87	10.29
29207.25	1979	4.66	-4.54	6.51
29207.50	1979	6.42	0.54	6.44
29207.75	1979	1.94	0.04	1.94
29208.00	1979	3.31	0.55	3.36
29208.25	1979	5.37	1.98	5.72
29208.50	1979	5.38	2.23	5.82
29208.75	1979	2.65	1.93	3.28
29209.00	1979	1.16	-0.26	1.19
29209.25	1979	6.15	-3.53	7.09
29209.50	1979	8.26	-0.40	8.27
29209.75	1979	5.97	-2.12	6.34
29210.00	1979	8.05	-4.72	9.33
29210.25	1979	9.45	-4.02	10.27
29210.50	1979	11.04	-1.23	11.11
29210.75	1979	8.13	-1.15	8.21
29211.00	1979	1.74	-4.51	4.83
