date;level
18/4/2013 08:40;-0.031
18/4/2013 08:45;-0.029
18/4/2013 08:50;-0.005
18/4/2013 08:55;-0.024
18/4/2013 09:00;-0.026
18/4/2013 09:05;-0.013
18/4/2013 09:10;-0.019
18/4/2013 09:15;0.027
18/4/2013 09:20;0.023
18/4/2013 09:25;0.019
18/4/2013 09:30;0.048
18/4/2013 09:35;0.048
18/4/2013 09:40;0.019
18/4/2013 09:45;0.085
18/4/2013 09:50;0.024
18/4/2013 09:55;0.038
18/4/2013 10:00;0.076
18/4/2013 10:05;0.074
18/4/2013 10:10;0.09
18/4/2013 10:15;0.089
18/4/2013 10:20;0.079
18/4/2013 10:25;0.101
18/4/2013 10:30;0.09
18/4/2013 10:35;0.113
18/4/2013 10:40;0.128
18/4/2013 10:45;0.136
18/4/2013 10:50;0.151
18/4/2013 10:55;0.096
18/4/2013 11:00;0.141
18/4/2013 11:05;0.151
18/4/2013 11:10;0.126
18/4/2013 11:15;0.155
18/4/2013 11:20;0.186
18/4/2013 11:25;0.164
18/4/2013 11:30;0.17
18/4/2013 11:35;0.156
18/4/2013 11:40;0.204
18/4/2013 11:45;0.194
18/4/2013 11:50;0.186
18/4/2013 11:55;0.209
18/4/2013 12:00;0.207
18/4/2013 12:05;0.225
18/4/2013 12:10;0.21
18/4/2013 12:15;0.208
18/4/2013 12:20;0.222
18/4/2013 12:25;0.223
18/4/2013 12:30;0.223
18/4/2013 12:35;0.266
18/4/2013 12:40;0.23
18/4/2013 12:45;0.262
18/4/2013 12:50;0.244
18/4/2013 12:55;0.235
18/4/2013 13:00;0.231
18/4/2013 13:05;0.241
18/4/2013 13:10;0.228
18/4/2013 13:15;0.26
18/4/2013 13:20;0.262
18/4/2013 13:25;0.26
18/4/2013 13:30;0.214
18/4/2013 13:35;0.238
18/4/2013 13:40;0.235
18/4/2013 13:45;0.264
18/4/2013 13:50;0.255
18/4/2013 13:55;0.236
18/4/2013 14:00;0.237
18/4/2013 14:05;0.242
18/4/2013 14:10;0.255
18/4/2013 14:15;0.237
18/4/2013 14:20;0.235
18/4/2013 14:25;0.238
18/4/2013 14:30;0.233
18/4/2013 14:35;0.224
18/4/2013 14:40;0.231
18/4/2013 14:45;0.236
18/4/2013 14:50;0.216
18/4/2013 14:55;0.201
18/4/2013 15:00;0.214
18/4/2013 15:05;0.221
18/4/2013 15:10;0.206
18/4/2013 15:15;0.183
18/4/2013 15:20;0.179
18/4/2013 15:25;0.178
18/4/2013 15:30;0.164
18/4/2013 15:35;0.175
18/4/2013 15:40;0.167
18/4/2013 15:45;0.149
18/4/2013 15:50;0.154
18/4/2013 15:55;0.153
18/4/2013 16:00;0.158
18/4/2013 16:05;0.134
18/4/2013 16:10;0.107
18/4/2013 16:15;0.13
18/4/2013 16:20;0.13
18/4/2013 16:25;0.087
18/4/2013 16:30;0.084
18/4/2013 16:35;0.09
18/4/2013 16:40;0.078
18/4/2013 16:45;0.072
18/4/2013 16:50;0.086
18/4/2013 16:55;0.057
18/4/2013 17:00;0.063
18/4/2013 17:05;0.024
18/4/2013 17:10;0.05
18/4/2013 17:15;0.049
18/4/2013 17:20;0.015
18/4/2013 17:25;0.033
18/4/2013 17:30;-0.002
18/4/2013 17:35;-0.006
18/4/2013 17:40;0
18/4/2013 17:45;-0.001
18/4/2013 17:50;-0.016
18/4/2013 17:55;-0.027
18/4/2013 18:00;-0.035
18/4/2013 18:05;-0.033
18/4/2013 18:10;-0.033
18/4/2013 18:15;-0.066
18/4/2013 18:20;-0.104
18/4/2013 18:25;-0.049
18/4/2013 18:30;-0.068
18/4/2013 18:35;-0.081
18/4/2013 18:40;-0.077
18/4/2013 18:45;-0.106
18/4/2013 18:50;-0.115
18/4/2013 18:55;-0.103
18/4/2013 19:00;-0.105
18/4/2013 19:05;-0.125
18/4/2013 19:10;-0.133
18/4/2013 19:15;-0.141
18/4/2013 19:20;-0.136
18/4/2013 19:25;-0.145
18/4/2013 19:30;-0.155
18/4/2013 19:35;-0.137
18/4/2013 19:40;-0.155
18/4/2013 19:45;-0.157
18/4/2013 19:50;-0.165
18/4/2013 19:55;-0.175
18/4/2013 20:00;-0.165
18/4/2013 20:05;-0.166
18/4/2013 20:10;-0.168
18/4/2013 20:15;-0.2
18/4/2013 20:20;-0.195
18/4/2013 20:25;-0.189
18/4/2013 20:30;-0.195
18/4/2013 20:35;-0.207
18/4/2013 20:40;-0.201
18/4/2013 20:45;-0.192
18/4/2013 20:50;-0.195
18/4/2013 20:55;-0.192
18/4/2013 21:00;-0.206
18/4/2013 21:05;-0.196
18/4/2013 21:10;-0.186
18/4/2013 21:15;-0.214
18/4/2013 21:20;-0.2
18/4/2013 21:25;-0.193
18/4/2013 21:30;-0.198
18/4/2013 21:35;-0.208
18/4/2013 21:40;-0.197
18/4/2013 21:45;-0.216
18/4/2013 21:50;-0.204
18/4/2013 21:55;-0.184
18/4/2013 22:00;-0.207
18/4/2013 22:05;-0.221
18/4/2013 22:10;-0.194
18/4/2013 22:15;-0.199
18/4/2013 22:20;-0.201
18/4/2013 22:25;-0.17
18/4/2013 22:30;-0.204
18/4/2013 22:35;-0.189
18/4/2013 22:40;-0.17
18/4/2013 22:45;-0.205
18/4/2013 22:50;-0.193
18/4/2013 22:55;-0.181
18/4/2013 23:00;-0.177
18/4/2013 23:05;-0.18
18/4/2013 23:10;-0.166
18/4/2013 23:15;-0.157
18/4/2013 23:20;-0.158
18/4/2013 23:25;-0.161
18/4/2013 23:30;-0.159
18/4/2013 23:35;-0.173
18/4/2013 23:40;-0.162
18/4/2013 23:45;-0.163
18/4/2013 23:50;-0.14
18/4/2013 23:55;-0.124
19/4/2013 00:00;-0.127
19/4/2013 00:05;-0.124
19/4/2013 00:10;-0.127
19/4/2013 00:15;-0.126
19/4/2013 00:20;-0.11
19/4/2013 00:25;-0.14
19/4/2013 00:30;-0.122
19/4/2013 00:35;-0.108
19/4/2013 00:40;-0.088
19/4/2013 00:45;-0.095
19/4/2013 00:50;-0.088
19/4/2013 00:55;-0.091
19/4/2013 01:00;-0.082
19/4/2013 01:05;-0.071
19/4/2013 01:10;-0.089
19/4/2013 01:15;-0.091
19/4/2013 01:20;-0.066
19/4/2013 01:25;-0.072
19/4/2013 01:30;-0.066
19/4/2013 01:35;-0.07
19/4/2013 01:40;-0.048
19/4/2013 01:45;-0.053
19/4/2013 01:50;-0.06
19/4/2013 01:55;-0.056
19/4/2013 02:00;-0.04
19/4/2013 02:05;-0.035
19/4/2013 02:10;-0.054
19/4/2013 02:15;-0.037
19/4/2013 02:20;-0.033
19/4/2013 02:25;-0.021
19/4/2013 02:30;-0.042
19/4/2013 02:35;-0.047
19/4/2013 02:40;-0.023
19/4/2013 02:45;-0.036
19/4/2013 02:50;-0.018
19/4/2013 02:55;-0.03
19/4/2013 03:00;-0.039
19/4/2013 03:05;-0.024
19/4/2013 03:10;-0.019
19/4/2013 03:15;-0.015
19/4/2013 03:20;-0.028
19/4/2013 03:25;-0.008
19/4/2013 03:30;-0.013
19/4/2013 03:35;-0.018
19/4/2013 03:40;-0.016
19/4/2013 03:45;-0.005
19/4/2013 03:50;-0.021
19/4/2013 03:55;-0.02
19/4/2013 04:00;-0.022
19/4/2013 04:05;-0.023
19/4/2013 04:10;-0.027
19/4/2013 04:15;-0.014
19/4/2013 04:20;-0.035
19/4/2013 04:25;-0.022
19/4/2013 04:30;-0.038
19/4/2013 04:35;-0.038
19/4/2013 04:40;-0.025
19/4/2013 04:45;-0.044
19/4/2013 04:50;-0.055
19/4/2013 04:55;-0.06
19/4/2013 05:00;-0.043
19/4/2013 05:05;-0.051
19/4/2013 05:10;-0.048
19/4/2013 05:15;-0.069
19/4/2013 05:20;-0.065
19/4/2013 05:25;-0.058
19/4/2013 05:30;-0.07
19/4/2013 05:35;-0.058
19/4/2013 05:40;-0.069
19/4/2013 05:45;-0.068
19/4/2013 05:50;-0.054
19/4/2013 05:55;-0.066
19/4/2013 06:00;-0.07
19/4/2013 06:05;-0.066
19/4/2013 06:10;-0.075
19/4/2013 06:15;-0.071
19/4/2013 06:20;-0.077
19/4/2013 06:25;-0.069
19/4/2013 06:30;-0.081
19/4/2013 06:35;-0.083
19/4/2013 06:40;-0.081
19/4/2013 06:45;-0.078
19/4/2013 06:50;-0.094
19/4/2013 06:55;-0.086
19/4/2013 07:00;-0.088
19/4/2013 07:05;-0.088
19/4/2013 07:10;-0.071
19/4/2013 07:15;-0.076
19/4/2013 07:20;-0.098
19/4/2013 07:25;-0.101
19/4/2013 07:30;-0.106
19/4/2013 07:35;-0.095
19/4/2013 07:40;-0.094
19/4/2013 07:45;-0.093
19/4/2013 07:50;-0.087
19/4/2013 07:55;-0.11
19/4/2013 08:00;-0.086
19/4/2013 08:05;-0.102
19/4/2013 08:10;-0.089
19/4/2013 08:15;-0.095
19/4/2013 08:20;-0.088
19/4/2013 08:25;-0.088
19/4/2013 08:30;-0.09
19/4/2013 08:35;-0.102
19/4/2013 08:40;-0.101
19/4/2013 08:45;-0.083
19/4/2013 08:50;-0.078
19/4/2013 08:55;-0.086
19/4/2013 09:00;-0.067
19/4/2013 09:05;-0.089
19/4/2013 09:10;-0.066
19/4/2013 09:15;-0.058
19/4/2013 09:20;-0.052
19/4/2013 09:25;-0.063
19/4/2013 09:30;-0.043
19/4/2013 09:35;-0.053
19/4/2013 09:40;-0.047
19/4/2013 09:45;-0.036
19/4/2013 09:50;-0.025
19/4/2013 09:55;-0.007
19/4/2013 10:00;-0.039
19/4/2013 10:05;-0.034
19/4/2013 10:10;-0.013
19/4/2013 10:15;-0.007
19/4/2013 10:20;-0.007
19/4/2013 10:25;-0.017
19/4/2013 10:30;0.009
19/4/2013 10:35;0.012
19/4/2013 10:40;0.04
19/4/2013 10:45;0.014
19/4/2013 10:50;0.018
19/4/2013 10:55;0.049
19/4/2013 11:00;0.042
19/4/2013 11:05;0.048
19/4/2013 11:10;0.066
19/4/2013 11:15;0.067
19/4/2013 11:20;0.063
19/4/2013 11:25;0.076
19/4/2013 11:30;0.069
19/4/2013 11:35;0.105
19/4/2013 11:40;0.096
19/4/2013 11:45;0.091
19/4/2013 11:50;0.11
19/4/2013 11:55;0.116
19/4/2013 12:00;0.109
19/4/2013 12:05;0.139
19/4/2013 12:10;0.136
19/4/2013 12:15;0.123
19/4/2013 12:20;0.153
19/4/2013 12:25;0.154
19/4/2013 12:30;0.148
19/4/2013 12:35;0.168
19/4/2013 12:40;0.177
19/4/2013 12:45;0.166
19/4/2013 12:50;0.198
19/4/2013 12:55;0.186
19/4/2013 13:00;0.195
19/4/2013 13:05;0.194
19/4/2013 13:10;0.205
19/4/2013 13:15;0.214
19/4/2013 13:20;0.217
19/4/2013 13:25;0.225
19/4/2013 13:30;0.21
19/4/2013 13:35;0.231
19/4/2013 13:40;0.233
19/4/2013 13:45;0.226
19/4/2013 13:50;0.237
19/4/2013 13:55;0.228
19/4/2013 14:00;0.24
19/4/2013 14:05;0.236
19/4/2013 14:10;0.231
19/4/2013 14:15;0.248
19/4/2013 14:20;0.25
19/4/2013 14:25;0.255
19/4/2013 14:30;0.226
19/4/2013 14:35;0.247
19/4/2013 14:40;0.242
19/4/2013 14:45;0.249
19/4/2013 14:50;0.249
19/4/2013 14:55;0.246
19/4/2013 15:00;0.235
19/4/2013 15:05;0.234
19/4/2013 15:10;0.232
19/4/2013 15:15;0.24
19/4/2013 15:20;0.238
19/4/2013 15:25;0.234
19/4/2013 15:30;0.229
19/4/2013 15:35;0.223
19/4/2013 15:40;0.225
19/4/2013 15:45;0.218
19/4/2013 15:50;0.208
19/4/2013 15:55;0.213
19/4/2013 16:00;0.216
19/4/2013 16:05;0.196
19/4/2013 16:10;0.198
19/4/2013 16:15;0.179
19/4/2013 16:20;0.189
19/4/2013 16:25;0.179
19/4/2013 16:30;0.176
19/4/2013 16:35;0.162
19/4/2013 16:40;0.156
19/4/2013 16:45;0.155
19/4/2013 16:50;0.136
19/4/2013 16:55;0.149
19/4/2013 17:00;0.141
19/4/2013 17:05;0.127
19/4/2013 17:10;0.116
19/4/2013 17:15;0.124
19/4/2013 17:20;0.104
19/4/2013 17:25;0.116
19/4/2013 17:30;0.095
19/4/2013 17:35;0.088
19/4/2013 17:40;0.091
19/4/2013 17:45;0.085
19/4/2013 17:50;0.06
19/4/2013 17:55;0.063
19/4/2013 18:00;0.056
19/4/2013 18:05;0.061
19/4/2013 18:10;0.036
19/4/2013 18:15;0.024
19/4/2013 18:20;0.009
19/4/2013 18:25;0.032
19/4/2013 18:30;0.006
19/4/2013 18:35;-0.024
19/4/2013 18:40;-0.029
19/4/2013 18:45;-0.027
19/4/2013 18:50;-0.035
19/4/2013 18:55;-0.039
19/4/2013 19:00;-0.055
19/4/2013 19:05;-0.051
19/4/2013 19:10;-0.068
19/4/2013 19:15;-0.066
19/4/2013 19:20;-0.07
19/4/2013 19:25;-0.081
19/4/2013 19:30;-0.102
19/4/2013 19:35;-0.096
19/4/2013 19:40;-0.11
19/4/2013 19:45;-0.124
19/4/2013 19:50;-0.118
19/4/2013 19:55;-0.123
19/4/2013 20:00;-0.133
19/4/2013 20:05;-0.147
19/4/2013 20:10;-0.149
19/4/2013 20:15;-0.143
19/4/2013 20:20;-0.155
19/4/2013 20:25;-0.16
19/4/2013 20:30;-0.173
19/4/2013 20:35;-0.172
19/4/2013 20:40;-0.173
19/4/2013 20:45;-0.162
19/4/2013 20:50;-0.186
19/4/2013 20:55;-0.193
19/4/2013 21:00;-0.187
19/4/2013 21:05;-0.185
19/4/2013 21:10;-0.197
19/4/2013 21:15;-0.207
19/4/2013 21:20;-0.196
19/4/2013 21:25;-0.194
19/4/2013 21:30;-0.203
19/4/2013 21:35;-0.211
19/4/2013 21:40;-0.208
19/4/2013 21:45;-0.224
19/4/2013 21:50;-0.201
19/4/2013 21:55;-0.208
19/4/2013 22:00;-0.217
19/4/2013 22:05;-0.2
19/4/2013 22:10;-0.22
19/4/2013 22:15;-0.209
19/4/2013 22:20;-0.214
19/4/2013 22:25;-0.215
19/4/2013 22:30;-0.208
19/4/2013 22:35;-0.223
19/4/2013 22:40;-0.209
19/4/2013 22:45;-0.205
19/4/2013 22:50;-0.22
19/4/2013 22:55;-0.213
19/4/2013 23:00;-0.221
19/4/2013 23:05;-0.195
19/4/2013 23:10;-0.195
19/4/2013 23:15;-0.192
19/4/2013 23:20;-0.198
19/4/2013 23:25;-0.189
19/4/2013 23:30;-0.194
19/4/2013 23:35;-0.156
19/4/2013 23:40;-0.171
19/4/2013 23:45;-0.155
19/4/2013 23:50;-0.177
19/4/2013 23:55;-0.178
20/4/2013 00:00;-0.157
20/4/2013 00:05;-0.134
20/4/2013 00:10;-0.152
20/4/2013 00:15;-0.139
20/4/2013 00:20;-0.119
20/4/2013 00:25;-0.129
20/4/2013 00:30;-0.111
20/4/2013 00:35;-0.111
20/4/2013 00:40;-0.108
20/4/2013 00:45;-0.108
20/4/2013 00:50;-0.085
20/4/2013 00:55;-0.074
20/4/2013 01:00;-0.067
20/4/2013 01:05;-0.094
20/4/2013 01:10;-0.048
20/4/2013 01:15;-0.052
20/4/2013 01:20;-0.036
20/4/2013 01:25;-0.055
20/4/2013 01:30;-0.047
20/4/2013 01:35;-0.026
20/4/2013 01:40;-0.018
20/4/2013 01:45;-0.001
20/4/2013 01:50;-0.015
20/4/2013 01:55;-0.011
20/4/2013 02:00;-0.036
20/4/2013 02:05;0.002
20/4/2013 02:10;-0.005
20/4/2013 02:15;0.012
20/4/2013 02:20;0.014
20/4/2013 02:25;0.004
20/4/2013 02:30;0.043
20/4/2013 02:35;0.047
20/4/2013 02:40;0.024
20/4/2013 02:45;0.035
20/4/2013 02:50;0.076
20/4/2013 02:55;0.032
20/4/2013 03:00;0.074
20/4/2013 03:05;0.065
20/4/2013 03:10;0.053
20/4/2013 03:15;0.049
20/4/2013 03:20;0.069
20/4/2013 03:25;0.064
20/4/2013 03:30;0.063
20/4/2013 03:35;0.086
20/4/2013 03:40;0.061
20/4/2013 03:45;0.055
20/4/2013 03:50;0.072
20/4/2013 03:55;0.075
20/4/2013 04:00;0.061
20/4/2013 04:05;0.057
20/4/2013 04:10;0.086
20/4/2013 04:15;0.07
20/4/2013 04:20;0.084
20/4/2013 04:25;0.049
20/4/2013 04:30;0.087
20/4/2013 04:35;0.08
20/4/2013 04:40;0.054
20/4/2013 04:45;0.076
20/4/2013 04:50;0.06
20/4/2013 04:55;0.081
20/4/2013 05:00;0.074
20/4/2013 05:05;0.089
20/4/2013 05:10;0.07
20/4/2013 05:15;0.067
20/4/2013 05:20;0.053
20/4/2013 05:25;0.062
20/4/2013 05:30;0.038
20/4/2013 05:35;0.069
20/4/2013 05:40;0.067
20/4/2013 05:45;0.034
20/4/2013 05:50;0.051
20/4/2013 05:55;0.042
20/4/2013 06:00;0.033
20/4/2013 06:05;0.033
20/4/2013 06:10;0.058
20/4/2013 06:15;0.046
20/4/2013 06:20;0.008
20/4/2013 06:25;0.042
20/4/2013 06:30;0
20/4/2013 06:35;0.012
20/4/2013 06:40;0.01
20/4/2013 06:45;-0.009
20/4/2013 06:50;-0.007
20/4/2013 06:55;-0.039
20/4/2013 07:00;-0.019
20/4/2013 07:05;-0.042
20/4/2013 07:10;-0.027
20/4/2013 07:15;-0.026
20/4/2013 07:20;-0.009
20/4/2013 07:25;-0.02
20/4/2013 07:30;-0.06
20/4/2013 07:35;-0.017
20/4/2013 07:40;-0.053
20/4/2013 07:45;-0.047
20/4/2013 07:50;-0.053
20/4/2013 07:55;-0.04
20/4/2013 08:00;-0.025
20/4/2013 08:05;-0.064
20/4/2013 08:10;-0.043
20/4/2013 08:15;-0.069
20/4/2013 08:20;-0.073
20/4/2013 08:25;-0.066
20/4/2013 08:30;-0.073
20/4/2013 08:35;-0.07
20/4/2013 08:40;-0.09
20/4/2013 08:45;-0.03
20/4/2013 08:50;-0.044
20/4/2013 08:55;-0.073
20/4/2013 09:00;-0.054
20/4/2013 09:05;-0.06
20/4/2013 09:10;-0.06
20/4/2013 09:15;-0.054
20/4/2013 09:20;-0.089
20/4/2013 09:25;-0.054
20/4/2013 09:30;-0.062
20/4/2013 09:35;-0.063
20/4/2013 09:40;-0.031
20/4/2013 09:45;-0.07
20/4/2013 09:50;-0.071
20/4/2013 09:55;-0.044
20/4/2013 10:00;-0.012
20/4/2013 10:05;-0.088
20/4/2013 10:10;-0.041
20/4/2013 10:15;-0.052
20/4/2013 10:20;-0.061
20/4/2013 10:25;-0.058
20/4/2013 10:30;-0.097
20/4/2013 10:35;-0.077
20/4/2013 10:40;-0.015
20/4/2013 10:45;-0.024
20/4/2013 10:50;-0.001
20/4/2013 10:55;-0.045
20/4/2013 11:00;-0.028
20/4/2013 11:05;0.007
20/4/2013 11:10;0.037
20/4/2013 11:15;0.034
20/4/2013 11:20;0.043
20/4/2013 11:25;0.013
20/4/2013 11:30;0.008
20/4/2013 11:35;0.023
20/4/2013 11:40;0.035
20/4/2013 11:45;0.03
20/4/2013 11:50;0.084
20/4/2013 11:55;0.058
20/4/2013 12:00;0.065
20/4/2013 12:05;0.063
20/4/2013 12:10;0.072
20/4/2013 12:15;0.09
20/4/2013 12:20;0.074
20/4/2013 12:25;0.107
20/4/2013 12:30;0.115
20/4/2013 12:35;0.122
20/4/2013 12:40;0.152
20/4/2013 12:45;0.123
20/4/2013 12:50;0.136
20/4/2013 12:55;0.143
20/4/2013 13:00;0.134
20/4/2013 13:05;0.171
20/4/2013 13:10;0.169
20/4/2013 13:15;0.179
20/4/2013 13:20;0.132
20/4/2013 13:25;0.225
20/4/2013 13:30;0.172
20/4/2013 13:35;0.183
20/4/2013 13:40;0.222
20/4/2013 13:45;0.241
20/4/2013 13:50;0.236
20/4/2013 13:55;0.202
20/4/2013 14:00;0.243
20/4/2013 14:05;0.26
20/4/2013 14:10;0.204
20/4/2013 14:15;0.277
20/4/2013 14:20;0.258
20/4/2013 14:25;0.21
20/4/2013 14:30;0.273
20/4/2013 14:35;0.251
20/4/2013 14:40;0.279
20/4/2013 14:45;0.29
20/4/2013 14:50;0.26
20/4/2013 14:55;0.258
20/4/2013 15:00;0.248
20/4/2013 15:05;0.292
20/4/2013 15:10;0.291
20/4/2013 15:15;0.307
20/4/2013 15:20;0.288
20/4/2013 15:25;0.269
20/4/2013 15:30;0.285
20/4/2013 15:35;0.3
20/4/2013 15:40;0.256
20/4/2013 15:45;0.265
20/4/2013 15:50;0.267
20/4/2013 15:55;0.273
20/4/2013 16:00;0.267
20/4/2013 16:05;0.258
20/4/2013 16:10;0.269
20/4/2013 16:15;0.301
20/4/2013 16:20;0.229
20/4/2013 16:25;0.261
20/4/2013 16:30;0.239
20/4/2013 16:35;0.217
20/4/2013 16:40;0.235
20/4/2013 16:45;0.269
20/4/2013 16:50;0.237
20/4/2013 16:55;0.224
20/4/2013 17:00;0.225
20/4/2013 17:05;0.248
20/4/2013 17:10;0.19
20/4/2013 17:15;0.188
20/4/2013 17:20;0.191
20/4/2013 17:25;0.184
20/4/2013 17:30;0.179
20/4/2013 17:35;0.158
20/4/2013 17:40;0.153
20/4/2013 17:45;0.15
20/4/2013 17:50;0.156
20/4/2013 17:55;0.144
20/4/2013 18:00;0.13
20/4/2013 18:05;0.094
20/4/2013 18:10;0.12
20/4/2013 18:15;0.107
20/4/2013 18:20;0.092
20/4/2013 18:25;0.077
20/4/2013 18:30;0.087
20/4/2013 18:35;0.072
20/4/2013 18:40;0.044
20/4/2013 18:45;0.073
20/4/2013 18:50;0.037
20/4/2013 18:55;0.036
20/4/2013 19:00;0.041
20/4/2013 19:05;0.019
20/4/2013 19:10;0.024
20/4/2013 19:15;-0.012
20/4/2013 19:20;-0.014
20/4/2013 19:25;-0.025
20/4/2013 19:30;-0.039
20/4/2013 19:35;-0.043
20/4/2013 19:40;-0.044
20/4/2013 19:45;-0.078
20/4/2013 19:50;-0.084
20/4/2013 19:55;-0.047
20/4/2013 20:00;-0.11
20/4/2013 20:05;-0.057
20/4/2013 20:10;-0.101
20/4/2013 20:15;-0.14
20/4/2013 20:20;-0.108
20/4/2013 20:25;-0.097
20/4/2013 20:30;-0.158
20/4/2013 20:35;-0.125
20/4/2013 20:40;-0.119
20/4/2013 20:45;-0.159
20/4/2013 20:50;-0.166
20/4/2013 20:55;-0.151
20/4/2013 21:00;-0.194
20/4/2013 21:05;-0.177
20/4/2013 21:10;-0.125
20/4/2013 21:15;-0.194
20/4/2013 21:20;-0.171
20/4/2013 21:25;-0.199
20/4/2013 21:30;-0.192
20/4/2013 21:35;-0.2
20/4/2013 21:40;-0.234
20/4/2013 21:45;-0.211
20/4/2013 21:50;-0.226
20/4/2013 21:55;-0.227
20/4/2013 22:00;-0.213
20/4/2013 22:05;-0.242
20/4/2013 22:10;-0.22
20/4/2013 22:15;-0.223
20/4/2013 22:20;-0.225
20/4/2013 22:25;-0.227
20/4/2013 22:30;-0.203
20/4/2013 22:35;-0.222
20/4/2013 22:40;-0.264
20/4/2013 22:45;-0.224
20/4/2013 22:50;-0.222
20/4/2013 22:55;-0.233
20/4/2013 23:00;-0.193
20/4/2013 23:05;-0.232
20/4/2013 23:10;-0.227
20/4/2013 23:15;-0.191
20/4/2013 23:20;-0.2
20/4/2013 23:25;-0.147
20/4/2013 23:30;-0.211
20/4/2013 23:35;-0.232
20/4/2013 23:40;-0.22
20/4/2013 23:45;-0.189
20/4/2013 23:50;-0.165
20/4/2013 23:55;-0.217
21/4/2013 00:00;-0.173
21/4/2013 00:05;-0.151
21/4/2013 00:10;-0.153
21/4/2013 00:15;-0.141
21/4/2013 00:20;-0.166
21/4/2013 00:25;-0.15
21/4/2013 00:30;-0.154
21/4/2013 00:35;-0.108
21/4/2013 00:40;-0.118
21/4/2013 00:45;-0.099
21/4/2013 00:50;-0.075
21/4/2013 00:55;-0.115
21/4/2013 01:00;-0.083
21/4/2013 01:05;-0.076
21/4/2013 01:10;-0.066
21/4/2013 01:15;-0.066
21/4/2013 01:20;-0.082
21/4/2013 01:25;-0.062
21/4/2013 01:30;-0.043
21/4/2013 01:35;-0.042
21/4/2013 01:40;-0.049
21/4/2013 01:45;-0.023
21/4/2013 01:50;-0.021
21/4/2013 01:55;-0.012
21/4/2013 02:00;0.013
21/4/2013 02:05;0.016
21/4/2013 02:10;0.005
21/4/2013 02:15;0.033
21/4/2013 02:20;0.073
21/4/2013 02:25;0.015
21/4/2013 02:30;0.052
21/4/2013 02:35;0.065
21/4/2013 02:40;0.062
21/4/2013 02:45;0.054
21/4/2013 02:50;0.077
21/4/2013 02:55;0.073
21/4/2013 03:00;0.082
21/4/2013 03:05;0.082
21/4/2013 03:10;0.128
21/4/2013 03:15;0.113
21/4/2013 03:20;0.134
21/4/2013 03:25;0.103
21/4/2013 03:30;0.116
21/4/2013 03:35;0.123
21/4/2013 03:40;0.153
21/4/2013 03:45;0.134
21/4/2013 03:50;0.126
21/4/2013 03:55;0.16
21/4/2013 04:00;0.162
21/4/2013 04:05;0.179
21/4/2013 04:10;0.141
21/4/2013 04:15;0.182
21/4/2013 04:20;0.139
21/4/2013 04:25;0.165
21/4/2013 04:30;0.157
21/4/2013 04:35;0.179
21/4/2013 04:40;0.187
21/4/2013 04:45;0.147
21/4/2013 04:50;0.162
21/4/2013 04:55;0.16
21/4/2013 05:00;0.17
21/4/2013 05:05;0.188
21/4/2013 05:10;0.155
21/4/2013 05:15;0.146
21/4/2013 05:20;0.18
21/4/2013 05:25;0.206
21/4/2013 05:30;0.165
21/4/2013 05:35;0.15
21/4/2013 05:40;0.133
21/4/2013 05:45;0.176
21/4/2013 05:50;0.13
21/4/2013 05:55;0.172
21/4/2013 06:00;0.17
21/4/2013 06:05;0.12
21/4/2013 06:10;0.13
21/4/2013 06:15;0.126
21/4/2013 06:20;0.149
21/4/2013 06:25;0.123
21/4/2013 06:30;0.148
21/4/2013 06:35;0.122
21/4/2013 06:40;0.093
21/4/2013 06:45;0.127
21/4/2013 06:50;0.073
21/4/2013 06:55;0.089
21/4/2013 07:00;0.074
21/4/2013 07:05;0.077
21/4/2013 07:10;0.07
21/4/2013 07:15;0.058
21/4/2013 07:20;0.073
21/4/2013 07:25;0.044
21/4/2013 07:30;0.061
21/4/2013 07:35;0.054
21/4/2013 07:40;0.023
21/4/2013 07:45;0.037
21/4/2013 07:50;0.019
21/4/2013 07:55;0.026
21/4/2013 08:00;0.018
21/4/2013 08:05;0.013
21/4/2013 08:10;0.007
21/4/2013 08:15;-0.008
21/4/2013 08:20;-0.001
21/4/2013 08:25;-0.004
21/4/2013 08:30;-0.014
21/4/2013 08:35;-0.028
21/4/2013 08:40;-0.028
21/4/2013 08:45;-0.007
21/4/2013 08:50;-0.037
21/4/2013 08:55;-0.061
21/4/2013 09:00;-0.028
21/4/2013 09:05;-0.071
21/4/2013 09:10;-0.055
21/4/2013 09:15;-0.066
21/4/2013 09:20;-0.068
21/4/2013 09:25;-0.077
21/4/2013 09:30;-0.077
21/4/2013 09:35;-0.068
21/4/2013 09:40;-0.085
21/4/2013 09:45;-0.086
21/4/2013 09:50;-0.079
21/4/2013 09:55;-0.072
21/4/2013 10:00;-0.106
21/4/2013 10:05;-0.061
21/4/2013 10:10;-0.094
21/4/2013 10:15;-0.111
21/4/2013 10:20;-0.08
21/4/2013 10:25;-0.099
21/4/2013 10:30;-0.108
21/4/2013 10:35;-0.046
21/4/2013 10:40;-0.078
21/4/2013 10:45;-0.082
21/4/2013 10:50;-0.09
21/4/2013 10:55;-0.073
21/4/2013 11:00;-0.063
21/4/2013 11:05;-0.015
21/4/2013 11:10;-0.084
21/4/2013 11:15;-0.081
21/4/2013 11:20;-0.045
21/4/2013 11:25;-0.067
21/4/2013 11:30;-0.044
21/4/2013 11:35;-0.044
21/4/2013 11:40;-0.035
